id,price,moonRank,💎 score (%),storeURL,Background,Clothes,Eyebrows,Eyes,Face Accessory,Glasses,Hair,Head Accessory,Mouth,Skin
3658,0.6,6944,66.19,https://solanart.io/nft/Hp4biKmBVNEBkSX219Hdbu2FV1BjyhyV3Q2i4fZW1oXG,Green,Turtleneck,Thin,Teal,Piercing,,Ponytail Brown,,Pink,White
3660,2,3005,68.47,https://alpha.art/t/PsgaE1so3ThUxZoWKegkUVnT233xyyNranSnSwHJjLD,Solana2,Tank Top,Small,Teal,Piercing,,Ponytail Brown,,Pink,Cyborg
3664,10,3146,0,https://magiceden.io/item-details/5pL5Uyj9ZCPGH3KkW3gtrZy7C5DippuwNxDbxXo9skJA,Solana1,Tshirt,Scar,Purple,,,Ponytail Black,,Black Fangs,Cyborg
3665,2,6761,52.94,https://solanart.io/nft/NoPCDpp2Burtt3DcB7iginXwuZGEtzz3hK6sNPScziU,Yellow,Turtleneck,Arched,Black,,,Bob Brown,,Pink,White
3677,0.4,7707,65.03,https://solanart.io/nft/B9BXc4kDVucKnGPSgC2svHLAV7MhPnCcvPGmhUjUuWrZ,Solana1,Turtleneck,Thin,Teal,,,Bob Brown,,Black Fangs,White
3678,0.5,5844,71.74,https://solanart.io/nft/3SVmB3VBDAErDbPxakfVQvPoC4tEugLpvYSYrXP8Udv3,Beige,Turtleneck,Small,Teal,Gasmask Gunmetal,,Ponytail Black,,Pink,Black
3680,2.1,8145,46.22,https://solanart.io/nft/Byyw84euKdsHyv39m5bU6EHjsoU8HPKj8iDnnSJkFYGX,Yellow,Tshirt,Small,Teal,,,Ponytail White,,Black,Black
3685,1,7086,61.6,https://solanart.io/nft/BBZ2kHLToFbdnmKCkPyE4ryZRisGo5otmL3JpJoEBLEa,Blue,Tshirt,Small,Black,,,Ponytail White,,Pink,White
3686,1.5,9418,46.96,https://solanart.io/nft/2VxL6vzr4XjYRr1F9ssjoEZv7mMMKJH9TEv5ZqodLbzG,Blue,Tshirt,Small,Teal,,,Bob Brown,,Pink,Cyborg
3688,1,4607,71.85,https://solanart.io/nft/4hJJS72J1M2JxpCg8QV7mjbCCapvRmdp75juenv9JcHT,Grey,,Thin,Purple,,,Bob Teal,,Pink,White
3699,1,2114,82.16,https://solanart.io/nft/GwFRamYwkuEKYK4sqyTnpcDCpg6AeAEcAQJkLuvGSeU8,Pastel,Tshirt,Thin,Teal,Gasmask Gunmetal,,Ponytail Brown,Helix Hat,Black,Black
3712,0.2,9119,61.19,https://solanart.io/nft/2hKPKJmNZDQFvmfc29cSmyojpBQ1JeoGKv1cCZdsfJMT,Blue,Tshirt,Small,Teal,,,Ponytail Black,Mushrooms,Pink,White
3717,1.18,7562,57.83,https://magiceden.io/item-details/AsaAAB9rLEFsrsayFfkoxfi5B4YJUrzyHQW4DkzVss9H,Grey,Tshirt,Small,Teal,,,Ponytail Brown,Top Hat,Pink Fangs,Black
3720,0.25,3291,84.79,https://alpha.art/t/HC9Kj9qsNepfAu41jJWQe4URGGUCoxWjvgDMjWNXGNKg,Solana2,Tshirt,Arched,Blue,,Glasses Regular,Ponytail Brown,,Pink Fangs,White
3731,0.2,4184,81.6,https://magiceden.io/item-details/Dh5mxE3DqwPXvmpiEcWrRphGzfnAuPHsQNa3EtiSqReD,Beige,Tshirt,Arched,Teal,,,Bob White,Clouds,Pink Fangs,White
3734,1,1017,86.69,https://magiceden.io/item-details/2vSHShWF9oombtct8mfjA7DdBTRcT1wVsR6jNqdiEjgz,Yellow Flat,Tshirt,Thin,Blue,,Glasses Regular,Ponytail White,,Pink Fangs,Black
3735,30,846,0,https://magiceden.io/item-details/57295U7rkC2761YDMEj4wSJjqTGZJPW7kL9LMTjsKcsX,Beige,Tank Top,Arched,Blue,,Glasses Solana,Ponytail Black,Scribbles,Pink,Cyborg
3742,2,8315,46.52,https://magiceden.io/item-details/KtQNHASyPh79CwSe5hieAnHtmzoGxY4x2NrogVqfYgR,Grey,Tshirt,Small,Blue,,,Bob Black,Horns,Pink,Black
3744,0.38,7257,67.09,https://magiceden.io/item-details/Fa7yiY8UeDgPAzuxCh43tjotoCbn33S7PFZMfxV4RFXh,Yellow Flat,Tshirt,Small,Purple,,,Ponytail Teal,,Pink,White
3751,1.5,6947,57.18,https://magiceden.io/item-details/EQcxAJVbxmTf1dodufDi8C6fn7Dk8xJAZGQt2oVD9j9y,Purple Flat,Tank Top,Small,Teal,,,Bob Black,Helix Hat,Pink,Black
3755,0.5,713,92.95,https://magiceden.io/item-details/4niTVQnKqejV9dLdatKBGrSUic2nZuc1ctWfnhUgAsbN,Grey,Bandages,Arched,Blue,,Monocle Solana,Ponytail Black,Horns,Pink,Blue
3774,0.32,5590,74.59,https://solanart.io/nft/AaxCojQCgtJdSvGtE1DUHcsPSWYvTLiJqJysQvY9uh3h,Solana1,Tank Top,Small,Teal,,,Ponytail Brown,Helix Hat,Pink Fangs,Black
3776,0.25,3856,82.46,https://solanart.io/nft/H6icqY4jerzNDaojV22Ve58JgQ8DAJJobhNPJkT7tFZz,Green,Tshirt,Small,Blue,Gasmask Gunmetal,,Ponytail Brown,,Pink Fangs,Black
3782,7,9602,0,https://magiceden.io/item-details/Htb2yVDe1EwsnK4rR1p1nQbvE295jYgnuREYudBrXq2a,Grey,Tshirt,Small,Teal,,,Bob White,,Pink,White
3809,2,2032,72.5,https://solanart.io/nft/E7erZkfMgmWcq7qKVDXthkHXDMqudr1mxfFVzS1sSb5Q,Yellow Flat,Turtleneck,Arched,Teal,,,Bob Teal,Horns,Black,Black
3812,1.11,321,88.47,https://magiceden.io/item-details/CeTsw3q2erso4qmTbVhLjAm4Kai554QNksnM15Ck6Wdy,Solana2,Tank Top,Arched,Teal,Piercing,,Bob Brown,Helix Hat,Gold Fangs,White
3820,0.26,8842,61.74,https://alpha.art/t/GtKK1VifymnTyVEJtb3puBCLs6yrnZYu2mDPD5Bt5q9T,Green,Tshirt,Small,Blue,,,Ponytail Brown,Helix Hat,Black,White
3821,0.22,5082,77.69,https://solanart.io/nft/CSnVX6hGaJAkNNcP5KgXo59hsnWXXU6FjVTY83vF3Jg8,Purple,Tank Top,Arched,Teal,,,Ponytail Teal,Helix Hat,Pink,Black
3822,1.75,7316,53.15,https://solanart.io/nft/tGK6au5iv89hpgWXfZFhSs4LJyYd5EF3Vt5395sguuF,Beige,Turtleneck,Small,Teal,,,Bob Teal,,Pink,Cyborg
3823,0.25,7581,67.05,https://alpha.art/t/7oornV3ULgY68QZ8tsPQB3YitWYznePDpjom9ZZNRQnx,Green,Tshirt,Thin,Blue,,,Bob White,Helix Hat,Black,White
3829,2,2198,71.81,https://magiceden.io/item-details/GZWxNX9ETVZosuBGoqQNSUqN9qvi6nb8mKvb1SrWqKab,Purple,Turtleneck,Arched,Teal,,Monocle Solana,Ponytail Teal,,Black,Black
3832,0.5,8390,61.21,https://alpha.art/t/3jCQAEQYbf4nZk5x2ZJ5RkTnxm5UTUBENsqnRQ3QtvfA,Purple Flat,Tank Top,Arched,Blue,,,Bob Brown,,Black,White
3838,0.2,3325,85.15,https://magiceden.io/item-details/7ezCCk2S27YN3DrJBsKXDS8hkfeptLfrJVMAezmnYSov,Green,Bandages,Arched,Blue,,,Ponytail Teal,Mushrooms,Pink,Black
3855,0.75,2042,84.96,https://solanart.io/nft/FNkdtMSkqZPjNXmu7rSUUk36ibqh1pbL6CiFP6XF8w9D,Teal,Tshirt,Scar,Blue,,Glasses Regular,Ponytail Black,Top Hat,Pink,White
3861,1.5,198,85.08,https://solanart.io/nft/x9XFGf7SeLMveadwkLsfb6j5fAeqxdLmQRYBPzR8PEK,Grey,Tank Top,Thin,Blue,Facemask,Glasses Solana,Bob Brown,Mushrooms,Gold,Black
3862,0.8,3171,79.79,https://solanart.io/nft/FQk2H1aqLGzjQ3w8j4k5GtvBE6E6gMwEKAbyNKirGMuR,Purple Flat,Hoodie,Thin,Purple,,,Ponytail Brown,,Pink Fangs,Black
3875,0.45,2817,84.75,https://magiceden.io/item-details/67yCKy2R5f93BUM5APuFWZcAupHFX267yW4m5Hvi9Cuv,Solana1,Tshirt,Small,Blue,Facemask,,Ponytail Black,Butterflies,Pink,Black
3909,1.4,8620,51.26,https://solanart.io/nft/DYoeHYpWcPeD75vTauCtarePsaZG7xrNU7XYUZH5ctsv,Grey,Tshirt,Small,Purple,,,Bob Black,Mushrooms,Pink,White
3913,1.2,6219,63.19,https://magiceden.io/item-details/43QBN1HAZZex5RdRjNRSd2iV7UpgZ2gxBjmQmwRD9u4x,Teal,Tshirt,Arched,Teal,,,Bob Brown,Top Hat,Pink Fangs,Black
3921,1.5,7134,56.4,https://magiceden.io/item-details/CeRyoGt7BULZutCi67Jge4cwTfLhvuehwUCPK1B3Xx5P,Solana1,Tshirt,Thin,Purple,Bandaids,,Ponytail Brown,,Pink,White
3931,4.42,1562,50.24,https://magiceden.io/item-details/DR4DbnximuEW9TxQdEKpnQ2KWhtD2dUdqT1eZwhP9p8d,Blue,Turtleneck,Small,Blue,,Monocle Solana,Bob Black,Horns,Pink Fangs,Black
3934,1,9574,51.31,https://solanart.io/nft/14AcJphwKTdyqcFPSU8d2brwhKuyeZQZhqAogSeaxQ1h,Blue,Tank Top,Arched,Purple,,,Bob Black,,Pink,White
3935,150,4212,0,https://magiceden.io/item-details/fdLKZ6kAEsf1uTZ592kciYBBN2HPydiEP4ViqEsht3t,Teal,Turtleneck,Arched,Purple,,,Ponytail Pink,Helix Hat,Pink,Black
3947,3,2104,62.2,https://magiceden.io/item-details/4sBEcnKW4tvZsi6uCCve35bs6hh5GBEWAft7m67RmKBi,Smoke,Turtleneck,Small,Purple,,,Ponytail White,,Pink Fangs,Black
3949,0.35,6074,72.29,https://magiceden.io/item-details/2f7NZD9DZ7b7gQeuZU1LqA5xZGv6NpDGyQhST6Xq5Lbu,Beige,Tank Top,Worry,Purple,,,Ponytail Brown,Helix Hat,Black,White
3952,0.5,5494,73.18,https://solanart.io/nft/J2dfWK9dxLCWYqmtukV5FMH8YYz1KzaQBVhqA1tGncKw,Purple Flat,Tshirt,Scar,Blue,,,Bob Brown,Top Hat,Pink,Black
3960,0.2,6820,70.7,https://magiceden.io/item-details/7jejD9of431icos5G68s4FFCpke77CtHhzyjmS2DfQDd,Blue,Tshirt,Small,Teal,,,Ponytail White,Helix Hat,Pink Fangs,White
3962,1.44,8484,51.42,https://magiceden.io/item-details/5vgcbdgVgb4obBboc67wL9pLgiQaUn6L5wq6DVgdDTqu,Beige,Tank Top,Arched,Blue,,,Bob Black,Mushrooms,Pink,White
3964,2,3992,64.39,https://alpha.art/t/6C3q6ihvS6QGhKZTGe7usX9kN2Zfje5UhKzndgxnTWFv,Beige,Turtleneck,Small,White,,,Bob Black,Top Hat,Pink,Cyborg
3970,1,3470,76.55,https://solanart.io/nft/4yVpnARGyPRqX2Xi1G7i9QiLqsssTpoJwmNMwQaNXdzP,Solana2,Turtleneck,Arched,Purple,,,Ponytail Black,Top Hat,Gold,Black
3981,1.1,8746,53.74,https://magiceden.io/item-details/AsQyzttR8QhFXisn7W97qJWZTtKSDcwSBdCTca2aKvC,Grey,Turtleneck,Arched,Purple,,,Bob Brown,Helix Hat,Pink,White
3985,0.85,7062,63.2,https://solanart.io/nft/GyuoED52T3473mJi2A95vxa2g72XR6i2JYRcLB1XYnzT,Blue,Turtleneck,Thin,Blue,,,Bob Black,,Pink,Gold
3989,2,6644,53.43,https://solanart.io/nft/5zEZ3R3LjnJhrsFkH2ArQBNt6xtKuuAYsAjh3wmvNBYw,Teal,Tank Top,Arched,Teal,,,Ponytail Brown,Top Hat,Black,Black
3992,0.25,5332,76.35,https://solanart.io/nft/2sR8WsGJiZC2hYGJ5XgooCYP2iCAJx56f1U7ohacfXNw,Teal,Tshirt,Small,Teal,Gasmask Pink,,Ponytail Brown,,Pink,Black
3997,0.2,8190,65.04,https://solanart.io/nft/CfGgwkoHGD7JFG6KRExPGq8AiBA2NboRmXQQhW6nRdy,Purple,Tshirt,Arched,Teal,,,Bob Black,Top Hat,Black,White
4000,1.5,1979,77.72,https://solanart.io/nft/Hp9Z23t3bcLY4JDszaVPWFpJAmuY2JRovPtyYKgK9sF7,Solana2,Bandages,Thin,Purple,,,Bob Pink,,Black Fangs,Black
4009,2,467,78.97,https://solanart.io/nft/HSohnosTJjxo3zjmgSKp2PpKoZnDohsaSPgpDsxAvTvL,Grey,Tank Top,Small,Purple,,Glasses Solana,Ponytail Brown,,Gold,Gold
4010,1.8,4081,66.03,https://magiceden.io/item-details/7uFb1dec9xA8n876SPSJVMgMcVZBCh876x8fnsQ1qWUu,Pastel,Tshirt,Small,Teal,,Monocle Solana,Bob Pink,,Pink,Black
4014,2.1,9094,42.3,https://solanart.io/nft/5GHcxabYj3FjwycYfGR8QBMDag1TUEfN9LC8kjj9gxcY,Beige,Tank Top,Arched,Blue,,,Bob Brown,,Pink Fangs,White
4018,0.25,6117,73.11,https://solanart.io/nft/F1yjm5t755jLa7FExbFQSybsM7KvsWUDVQQZmHGWjKHR,Blue,Tshirt,Arched,Blue,,,Ponytail White,Clouds,Pink,White
4021,2.1,2724,68.64,https://solanart.io/nft/D6z3F1YsJMC4BDfHJ3ruR3zNRaBm9ZW99jFcNhoxyhcd,Teal Flat,Turtleneck,Small,Blue,,,Bob Pink,Top Hat,Pink Fangs,White
4023,0.15,5716,75.77,https://solanart.io/nft/G1FLz4jRgp77PbUwbJiy4ReCAuwHpCKWm75yKdWdU5JQ,Grey,Turtleneck,Small,Teal,Facemask,,Ponytail Brown,,Black Fangs,White
4025,2,3025,68.39,https://solanart.io/nft/HPgNFZtPmgKoXvoiwp8rDLW7nuA4gb8ais3m54EoxFS,Beige,Turtleneck,Arched,Purple,,,Ponytail Black,,Gold,Gold
4031,1,7927,58.12,https://solanart.io/nft/DUgpHFP81i7WVSZFvjKMJ8hraRhNsR89hRsEjT298WYH,Grey,Tshirt,Scar,Blue,,Monocle Regular,Ponytail Brown,,Pink,White
4034,0.3,7860,65.4,https://magiceden.io/item-details/FzEo91Rc9CFBVhcwX28H3DzDNmtkuqjCLdhJfopS4SH,Green,Tshirt,Thin,Blue,,,Ponytail Black,,Pink,Gold
4036,1,2413,80.92,https://solanart.io/nft/57BVHW6CFsHidXCb3Xnbc3ko9SodLnrjkNkogYTWU3iZ,Green,Tshirt,Scar,White,,,Ponytail White,,Gold,Black
4044,1,2381,81.06,https://magiceden.io/item-details/CQLYvcJDhJXycXkhdCWmJQEVkqTZ7t5LbJbnKt995Fi1,Solana2,Turtleneck,Arched,Purple,Facemask,,Bob Black,,Pink,Gold
4052,0.2,5360,76.74,https://solanart.io/nft/5GYBGFLVP8dEWvzRYDZFfuqXTdadAEaS137cnbaQjQ3E,Green,Tank Top,Worry,Teal,Facemask,,Bob Black,Helix Hat,Pink,White
4059,0.13,9467,60.46,https://solanart.io/nft/Gow1MFQ4AZk24yTbRwqXoAebGcehCDe4LJ6bGgvYbBXY,Grey,Tshirt,Small,Teal,,,Ponytail Black,Helix Hat,Pink,White
4084,0.19999,4969,78.35,https://solanart.io/nft/9PMC4Pqvr8jUQuq7vLvUVKoZDgTnaB3AMbc18V43puHB,Blue,Turtleneck,Small,Blue,Bandaids,,,,Pink,White
4094,2.4,2188,67.85,https://solanart.io/nft/CNv2v5BgDfDcjnSvYumZsgqTiSWyffUTtuHiYFtfR5D8,Purple Flat,Tshirt,Arched,White,,Monocle Regular,Ponytail Black,,Pink Fangs,White
4096,2,3562,66.17,https://solanart.io/nft/79eqYPcRPgK8gfZafoekELYapgg2XNAZoDTHKv4TkkrJ,Grey,Tank Top,Thin,Purple,,Monocle Solana,Ponytail Black,Top Hat,Pink,Black
4098,0.2,7650,67.27,https://solanart.io/nft/CD97AJZc8B3t3U7ZqhrTGJJ5qu85rGp73vNCdkYpHaMs,Grey,Turtleneck,Small,Teal,,,Ponytail Brown,Clouds,Pink,White
4113,2,7484,49.96,https://solanart.io/nft/CbpT4LdJUpS96XeMhyLff6yJrv5wKC7wv8BdhSeAwjAm,Teal,Tshirt,Thin,Teal,,,Ponytail Brown,Top Hat,Black,Black
4118,1.5,8758,49.69,https://magiceden.io/item-details/bBPNAV1GeuR3KbpFsH8kx68DEMxqekiQ4VTxcfsM4go,Grey,Turtleneck,Arched,White,,,Bob Black,,Pink,White
4130,2,3737,65.45,https://magiceden.io/item-details/36feZmXZitkegdWPvciKnXz6aUKg9LhpLK1vm2Rm11do,Solana2,Turtleneck,Small,Teal,Facemask,Monocle Solana,Ponytail Black,,Pink,White
4131,0.5,4140,78.78,https://solanart.io/nft/3ajnWqitDeUYQ4VPPpX2p8ektwyug89GqafsQ42ux444,Pastel,Tshirt,Small,Teal,Bandaids,,Ponytail Black,,Black Fangs,White
4133,3,3729,55.48,https://magiceden.io/item-details/6dbxtSSD5KWNB3mjtrdizNTDBYxp3iPDqgjxHffYGVSC,Teal,Tshirt,Worry,Teal,,,Ponytail White,,Black,Blue
4136,5,656,48.19,https://magiceden.io/item-details/DkYKSGrQ7mB88WNQfYxVoJVPtW1Sb6F3FnAQigHVuBWe,Yellow Flat,Tshirt,Worry,Blue,,Glasses Solana,Ponytail Black,Top Hat,Pink,Cyborg
4139,3,3847,54.99,https://magiceden.io/item-details/83x7ho9J45LtSZdGrZoChWt1MRXU9c5khvTN3yvhzvf6,Green,Turtleneck,Scar,Purple,,,Ponytail Black,Horns,Pink,Cyborg
4140,3,8135,37.26,https://magiceden.io/item-details/EVGutc6kC2Kn14T7BrJzAAHiaq9tqWpkXPU8bDYuUrwA,Blue,Tshirt,Arched,Teal,,,Bob Black,Top Hat,Pink,Cyborg
4141,0.5,1727,88.76,https://solanart.io/nft/79NNhujzjS6mt7p8twUt3k8gGo7zpjhkeHqS1Ji9tbg4,Solana2,Turtleneck,Arched,Purple,Facemask,,Bob Black,Butterflies,Black,White
4145,1.8,6113,57.62,https://magiceden.io/item-details/Bt58UqiHcBqZAHJZi9mXnzDnen1QV1y62MTPfYnRqPJn,Grey,Tank Top,Arched,Teal,,,Ponytail White,Top Hat,Pink Fangs,White
4147,2,8809,44.48,https://magiceden.io/item-details/7GjwQXdg4VQEGrJRJsvjkGVWLgZXhT8Zdmj3YwCc8b41,Blue,Turtleneck,Arched,Teal,,Monocle Regular,Ponytail Black,,Pink,White
4151,3,7130,41.42,https://magiceden.io/item-details/SdJXWLGtMxBxxTkqpyfdCx2KRELXs6BoNPpvXYTxLcU,Solana1,Tshirt,Thin,Purple,Facemask,,Ponytail Brown,,Pink,Black
4153,1.5,4112,68.9,https://magiceden.io/item-details/Ei1myh7MJp9cmidtnDyy4144q4oLUfeaBuKc9u3j3gvQ,Green,Turtleneck,Small,Purple,,,Ponytail Teal,Helix Hat,Black,Black
4182,5,100,50.49,https://magiceden.io/item-details/8uAYKbN3EmBdMoTnqvLRsRXAu7pDN9YX39MUV4iYjH1T,Purple,Turtleneck,Arched,Purple,,Glasses Regular,Ponytail Pink,Horns,Black Fangs,White
4184,1.5,9533,46.48,https://magiceden.io/item-details/3idCJZiThqnHR27j3ATsmC1tWzHwXwdbTJtD7NJKwj7M,Grey,Tank Top,Small,Blue,,,Bob Black,,Pink,Black
4198,0.34,1429,91.59,https://magiceden.io/item-details/3Fpogc65b2BUzqgVxzD5G6Rv9Fhaui9U24PV7oZkyBkQ,Teal,Turtleneck,Small,Purple,,,Ponytail Black,Top Hat,Black Fangs,Blue
4203,0.2,5690,75.37,https://solanart.io/nft/E8dBEXtJDFqqhv8cGPPwdQ1ayQtpiEUbpn1wYyCxb2nF,Grey,Tshirt,Thin,White,,,Bob Teal,,Black,White
4208,0.23,3259,85.12,https://magiceden.io/item-details/HbocQ9FCYzGEU4KFVTefDhVCh6oHmkytaf5SewKDMELy,Solana1,Bandages,Thin,Blue,,,Bob Brown,Clouds,Pink,Black
4219,0.39,7657,65.34,https://solanart.io/nft/DPAuMfVWTjDcny89eAs3X5XCQ4nSMD4pUwroAcN81BjU,Solana1,Tank Top,Small,Teal,,,Ponytail Black,,Black Fangs,White
4226,0.19,6978,70.15,https://solanart.io/nft/48ZyK6KUzbbTPSSEPn98YqN5ky15hLYez9eK9vFiJHfT,Teal,Tank Top,Arched,Blue,,,Ponytail Teal,,Black,White
4229,2.4,8820,40.43,https://solanart.io/nft/AHkUHVkKGv1sVUMWNwVEPWSPL7XtYtMvzdfRfoekGvXA,Teal,Tshirt,Small,Blue,,,Ponytail White,,Pink,Black
4239,1,8296,56.6,https://magiceden.io/item-details/J7zJwHRWVbf8DdU5ZFyBDkeyP3cxKD7ajABdLFyZ3Ri8,Blue,Turtleneck,Small,Blue,,,Ponytail Brown,,Pink,Blue
4241,0.2,5954,74.28,https://magiceden.io/item-details/FdMdo9Xb7pNQKvEMWeCU6HmNRZuKavYr4cNxEKFfxrac,Blue,Tshirt,Small,Blue,,Monocle Regular,Bob Brown,,Pink Fangs,Black
4250,2.59,3188,61.82,https://magiceden.io/item-details/AfTSTc33NVtGj7qsaxDuj2zWRo1W32jfACPF72uwPfuk,Grey,Tank Top,Small,Teal,,,Bob Pink,Mushrooms,Gold,White
4260,1.5,4491,67.33,https://solanart.io/nft/5kGNRgxToFoD5tyCnmSoGt4pPEAe4MKQkPwa2GLB8SjD,Solana1,Tank Top,Arched,Teal,,Monocle Regular,Ponytail Black,Top Hat,Pink,Black
4267,3.5,9360,27.2,https://alpha.art/t/yemdsGwKsFrq3EdyRnjXny7jHmvDNPj2fbvtTTo4UdS,Grey,Tshirt,Small,Teal,,,Bob White,,Black,White
4269,1.2,6393,62.47,https://solanart.io/nft/Cg7SNPR5SXjnR3fqNZVuAKeddueBtGo4iBnu1BvZpVJ1,Yellow Flat,Tshirt,Arched,Purple,,,Bob Brown,,Gold,White
4273,1,4866,70.78,https://solanart.io/nft/HS53etjPouJikRhbYfbZuH2R5ZvSdkHLPhqxGdjn1NEk,Beige,Turtleneck,Worry,Teal,,,Bob Black,Clouds,Pink,Black
4276,0.8,6489,66.07,https://solanart.io/nft/4VGM8F3JUvodVtSCaVLJCAAXGmudsBKY2aJqQh86Ci8m,Green,Tshirt,Small,Purple,,,Ponytail Black,Butterflies,Pink,Black
4282,0.8,6794,64.81,https://magiceden.io/item-details/2KJzcDVCcHZSdhGZAWrkRihTr3vBeHzKTXb4tBnfvmN3,Solana2,Tshirt,Arched,Teal,,,,,Black,Black
4284,0.35,5425,74.97,https://alpha.art/t/Hn25jxD3GLoLsnmTJ8dZ6iK4HiW25t4gJYfpZZpiLrB4,Blue,Tshirt,Worry,Blue,Gasmask Gunmetal,,Bob Black,,Pink,White
4285,0.22,6317,72.58,https://solanart.io/nft/DcS7CDzg5zJ67fzyhRNuwCAawZDiZSzKJzCqG9AEho2g,Teal,Tank Top,Scar,Teal,,,Bob Black,Helix Hat,Pink,Black
4286,2,2847,69.13,https://solanart.io/nft/FN9QBQBCndZHFhyftmBZY7oWjWjkoA4o9quLAefU5hpa,Beige,Tshirt,Thin,Purple,Bandaids,,,Helix Hat,Pink,White
4304,1.5,4464,67.44,https://magiceden.io/item-details/J4a1HAx3DeJdE3QcsHqg6wchs3qffgwyxYxnNP4e8LEW,Yellow,Tshirt,Scar,Teal,,,Bob Brown,Mushrooms,Pink Fangs,White
4308,2,226,79.97,https://magiceden.io/item-details/GKszjuuDhtkFsSDCvxYH6rsqhgjdYs6akpAZhUAcBGsL,Beige,Turtleneck,Thin,Blue,Facemask,Monocle Solana,Ponytail Pink,Mushrooms,Pink Fangs,White
4313,0.44,4770,76.78,https://solanart.io/nft/7qbo2iaBJ9Yh12spaKbCQoFUbN34A9YSftu7buLDgSUr,Beige,Tshirt,Scar,Blue,,,Ponytail Black,,Black Fangs,Cyborg
4314,0.75,3181,80.25,https://solanart.io/nft/6AipYBzjRPKSJPNt8FWBWT7KMcdxBB54UBiFvrSjQHSi,Pastel,Tank Top,Arched,Teal,Facemask,,Ponytail Black,Clouds,Pink,White
4322,0.5,8959,58.86,https://alpha.art/t/97kAcDPdMX7yzxa325smwkDt8viYZpyGxXqJUoDx6QuX,Pastel,Tank Top,Small,Purple,,,Bob Black,,Pink,Black
4348,0.25,7267,68.35,https://alpha.art/t/Cb7v2yZsCuiydi5Q23MNRL3e4Lbp2FtKxsYp1g74Bg2V,Blue,Turtleneck,Arched,Blue,,,Ponytail Black,Top Hat,Black,Black
4373,0.9,9047,54.49,https://solanart.io/nft/FhT7irauhAjk4GKTZxUNpaYQr4UB8P8LwcgHGkFAxV8J,Beige,Turtleneck,Worry,Blue,,,Ponytail Brown,,Pink,Black
4375,2,5533,58.02,https://solanart.io/nft/4nigiDzr63uaMhrwaupkcoStTvv27E6vcFHTbPdeJSsT,Yellow,Tank Top,Small,Teal,,,Ponytail Brown,Helix Hat,Gold,White
4378,2.5,8375,41.27,https://solanart.io/nft/D3Mgxis1JCwJWFUJ1VrgPHWUxBRHtKyBViFihQDVDe6,Blue,Tank Top,Small,Blue,,,Bob Brown,Horns,Pink,White
4381,0.4,9423,57.94,https://solanart.io/nft/2KynGAafTJAAyXuWabebNoPQeQG15kGoNWpyUDRJnpHH,Grey,Turtleneck,Arched,Purple,,,Bob Black,,Pink,Black
4409,2.2,7015,49.89,https://solanart.io/nft/HJ5aYiHRVG5JZqmFhWTDicJpNSRwyc7w8hM6yX8qDmd9,Pastel,Tshirt,Thin,Blue,,,Bob Black,Top Hat,Black,Black
4411,1.1,947,85.98,https://solanart.io/nft/Fp7hgZkhJnVf9id8d3pKCxWmxccoXYFnnDmSuSx9D2LT,Blue,Tshirt,Arched,White,,Monocle Regular,Ponytail Black,Horns,Gold,White
4419,1,3064,78.23,https://magiceden.io/item-details/F2my5a1FqT2G8mbxbtKhfkBWGyhA3f78sfJBXAAk79cv,Blue,Tshirt,Arched,Teal,,Glasses Solana,Ponytail Brown,Mushrooms,Black,White
4438,1.47,3444,71.96,https://magiceden.io/item-details/6hK18CjiYoF2dfezf1KvxsQmwH9gXmMrpBDG7FLDn1so,Yellow,Tshirt,Arched,Purple,Bandaids,,Bob Black,Horns,Pink,White
4455,0.75,6397,66.95,https://magiceden.io/item-details/6f7Dm5CGwVK2WMQoLHtxAYbk8aqtL8spxTy8Cn3p4zbn,Yellow,Tshirt,Small,Teal,,Monocle Regular,Bob Black,Top Hat,Pink,White
4461,1.99,6905,52.45,https://solanart.io/nft/D8zmcTSuMDNbi5qfsb4KW9b6TFWrXBvDoqVgFbZrQtkL,Beige,Tshirt,Worry,Teal,Facemask,,Bob White,,Pink,White
4462,0.3,8762,61.67,https://solanart.io/nft/Ax9y87YeiS8FrTRxterPZcBMaQG87UKePjBhBmq5LgLp,Green,Tank Top,Arched,White,,,Bob Black,,Pink,White
4463,0.2,3500,84.43,https://magiceden.io/item-details/A4xMR4c4rrqkhmRmmc9AtBjrVkS1P22jPuPwhXrs4Dy4,Yellow Flat,Tshirt,Thin,Blue,Facemask,,Bob Brown,Top Hat,Black,White
4473,1,8197,57.01,https://solanart.io/nft/3XwZ59PajTJUi8tpFgRWD5uroPy5zHuw8nS2wYyabx5S,Pastel,Tshirt,Arched,Teal,,,Ponytail Black,Helix Hat,Black,White
4476,1.8,798,79.6,https://solanart.io/nft/SpZtBmcDd7DhxTSmYvCckAQhAjcPgz3RhLfLhsvzr9F,Green,Bandages,Thin,Teal,Gasmask Gunmetal,,Bob Pink,,Black,Cyborg
4484,2,1393,75.14,https://magiceden.io/item-details/CXbFfUkQ3gBUMQrE19tvgj4eGm1XgcKu1uo8Xbd98CTT,Teal Flat,Tank Top,Worry,Blue,,,Ponytail Pink,,Pink,Gold
4485,1.3,2628,77.03,https://solanart.io/nft/H7wLVRWdd1GfpujkvYhR7jebTHMNV84xCNk6JHPmDCMv,Yellow,Tank Top,Thin,Purple,Facemask,,Ponytail Black,,Black Fangs,Black
