id,price,moonRank,💎 score (%),storeURL,Background,Body,Earrings,Eyes,Face,Hat,Head
1665,3.99,2248,59.09,https://magiceden.io/item-details/EDP2U8tiCoyUMJWqdar38Uy9EGWgsXKJ1qqEArwXf83V,GrannySmith,Paladin,None,PissedOff,ShinRaShiFlood,AllSeeing,CottonCandy
1667,24.5,394,0,https://magiceden.io/item-details/HNkTNnZytbkn5XJRd53179rftb7cm3iN2tnatvihTUNQ,Leather,DeathAngel,None,StarryEyed,ShinRaShiFlood,DemonLordViolet,RedHead
1671,2.6,2971,67.2,https://magiceden.io/item-details/6SnqmQod88Smfh5LBWoW56Vovh9PaCGfKvrdhhzukEsC,Blue,SkullShield,None,CyberStyle,GoodBoy,ShellGreen,CottonCandy
1674,2.9,1466,76.26,https://magiceden.io/item-details/GB3DmqJvULSdpvPrsaQQGSUc4A6sZKXkgSpajsduAwdW,Acid,Kong,None,BlindfoldWhite,ShinRaShiFlame,ShellGreen,CottonCandy
1675,5.67,3353,33.44,https://magiceden.io/item-details/8rdMyaiFK2tcJTSB1RTxd2nxqjziLxQo7wxRPu13CywK,BabyPink,Kong,None,Robbery,BaconBoar,BandanaCrip,BudGreen
1681,5,743,61.05,https://magiceden.io/item-details/7GrTif9auGVFkerwmsFgzkKZbusdca9zwdBZzbGw4zmD,GrannySmith,LuchaLibre,EyeofZauron,Steamboat,DingDong,ThongRed,CottonCandy
1682,2.25,1809,80.01,https://magiceden.io/item-details/DFd3V6dpqn7KemNTcBfK3wtv4TYqKeDMvW3S8dM3exn1,GrannySmith,MegaGoon,PocketMonster,BlindfoldWhite,BaconBoar,BandanaCrip,Blonde
1687,12,3124,0,https://magiceden.io/item-details/7jjcXQrQRwtnVDisVJEUcUQM24zhodiM9n6zcoDo6rgF,Acid,Yakuza,None,Skii,GramGram,BandanaCrip,RedHead
1688,3,3640,57.84,https://magiceden.io/item-details/2MDHKMdc9KDJ2koPdztUGadzw9nJ11dy3XpD8mf2UkZc,Mustard,Plug,None,CyberSmile,GoodBoy,BeepBoop,DustyBlue
1689,2,4618,60,https://magiceden.io/item-details/8BjjiM55JnDBKWoLwVKBNGP1ZZjrBvThAfduQLdXeadN,Acid,FlyTrap,None,Steamboat,GramGram,BandanaCrip,GrapeFlavored
1692,5.49,2357,43.22,https://magiceden.io/item-details/FY34kYCJpJ6BZMuZQPn9sSm21LSUnhcVud1nrQmFtdbH,Pomegranate,Tetsuo,None,PissedOff,GramGram,Burger,GrapeFlavored
1693,2.5,2911,68.68,https://magiceden.io/item-details/5iNADA3njN9v5CsV6yC2WSXKiKrNRXxWY2dHoNXZbk8u,DustyBlue,BoxerPink,None,Steamboat,RuffyDuck,GoonGoon,Blonde
1697,3.1,761,79.9,https://magiceden.io/item-details/6sqEEMU4njcWUPVT4C6fEVsnNLzF2FJJWGTXNvm4Wzm6,Mustard,SkullBomb,Silver,BlindfoldBlack,GramGram,GorgonJade,Blonde
1698,12,4710,0,https://magiceden.io/item-details/7Dr7MoAn3w8qppmcwrgCfbtRCTJzwnw4fAGZgSwLBWeq,Blue,Paladin,None,FeralEyes,BaconBoar,None,GrapeFlavored
1700,2.69,3155,64.82,https://magiceden.io/item-details/GRiuikdPbRX2dspRJwfjQcU9kr7GeJ51YDKNF29aGB2o,Lavendar,Yakuza,None,Tycoon,RuffyDuck,ThongRed,Clay
1702,3,3522,58.78,https://magiceden.io/item-details/4fLUhoP9a5Adger1ckRM1V1dwVyJC6DyQbP3jtYuqr6x,Blue,Yakuza,None,CyberStyle,RuffyDuck,GoonGoon,Clay
1703,5,2520,46.81,https://magiceden.io/item-details/6AScvWo6HmccZPaiHaY8VsXN8e3Rrh4thymd3bLuZv6G,Acid,Hockey,None,Tycoon,Baztard,OctoPink,Night
1704,2.5,4728,54.12,https://magiceden.io/item-details/CUEy7uvNNmbWCCG3nEYTZLqAXMw2ySEuA6VhBh817XfH,Acid,Bat,None,CuriousJorge,BaconBoar,Gluttony,Clay
1707,4.2,2777,52.75,https://magiceden.io/item-details/7rxMm6Hjwpz7pBmS1PFnbjhPASX6KhipcnX3wLfLZoUV,Mustard,SaiyanPrince,None,Unamused,ThugzBunny,Crab,Clay
1712,3.2,735,79.11,https://magiceden.io/item-details/F3Gy5AESMeeH9b8AxoSTnF1Skkg2ovs1unDYovMCU2wi,Citrus,BubbleTeaFever,GoldPair,BlindfoldWhite,Baztard,Sunnyside,Night
1714,3,4944,47.39,https://magiceden.io/item-details/HfuWoQj1SYoNidthty13t4ySjNPHByU9tzgm644d3hDn,Tangerine,Plug,None,Steamboat,GramGram,Sunnyside,Blonde
1715,5,1125,57.99,https://magiceden.io/item-details/HLxvw5yiom655bq5MUjEPvR4VthKxqTKgto4gYMQRMAv,Darkness,MegaGoon,None,CuriousJorge,DingDong,ViperJade,BudGreen
1717,3.7,754,73.96,https://magiceden.io/item-details/4F5N11moHki9vAfK4VhtzazEciLwpsEx3N7BjRX8KAxf,Lavendar,SkullShield,EyeofZauron,Unamused,GramGram,Crab,RedHead
1723,2.29,800,87.69,https://magiceden.io/item-details/CnY3nP79oUF65wBurmpZjEhsVbuNsuem8rnzVX9WkfbM,Cyan,SkullShield,EyeofZauronBlue,Unamused,GoodBoy,Crab,BudGreen
1725,3,4537,50.65,https://magiceden.io/item-details/71kWZ6nXxQcVgVe48aTjsfwYj4rvdbkumCo9tqnKEmE,Pomegranate,MegaGoon,None,ClassicToon,WickeyMouse,ShellGreen,Blonde
1730,2.1,2741,74.04,https://magiceden.io/item-details/2S4VdsYHfHkk9oHjBne5MNZoxMVwZUQnYb5MkeJZouW7,Mustard,Bat,Gold,Steamboat,RuffyDuck,None,RedHead
1732,4,1967,61.24,https://magiceden.io/item-details/8xeyAAhu79LP7KurKPRpDVw6voSJ7i55Qo84j1iQPSKM,BabyPink,Kong,Flag,FeralEyesRed,RuffyDuck,Crab,GrapeFlavored
1738,2.131,3110,70.78,https://magiceden.io/item-details/GxhazZ8GLQsdLwo9VKW8rLTEd3MEw2cAKBxdYHxrUSK,Salmon,Plug,None,CuriousJorge,GoodBoy,Tengu,BudGreen
1739,1.9,3705,68.32,https://magiceden.io/item-details/EGgZJFW6cJPQv2uFHRPNNQW8AmzPzBK248UHvekYxvyS,Mustard,Wizzy,None,StarryEyed,RuffyDuck,BandanaBloodz,CottonCandy
1741,2,3216,71.24,https://magiceden.io/item-details/3BLhtijRfH6f7BY3CpxsBi9GopBQgCpAF8gHmVxwzcAE,Indigo,LuchaLibre,None,ClassicToon,RuffyDuck,Sunnyside,Clay
1745,65,964,0,https://magiceden.io/item-details/3DtGRMe3rEr6z2Vk5trytRxSRL6MYMYUhVpKErUYTQHA,Pomegranate,BallAllDay,None,Steamboat,GoodBoy,BeepBoop,Clay
1750,3,3448,59.38,https://magiceden.io/item-details/4UQLgqJyeiUgCSMm8UVvdECGjT4zeGmWccCBVkvxmxi8,Salmon,BubbleTeaFever,None,BlindfoldWhite,ThugzBunny,BandanaBloodz,RedHead
1753,10,925,9.59,https://magiceden.io/item-details/3EzzXY4RNSVbwNjtRxq84KHMFeGCahajLKcqCU9Hiuj3,Cyan,LuchaLibre,EyeofZauronBlue,CuriousJorge,BaconBoar,None,RedHead
1758,8.9,620,23.03,https://magiceden.io/item-details/8jz5QCWRhp8HxNiqyKte5V4ZaagGFcHfYXPdsu8v75m,Pomegranate,Kong,Pewpew,DemonLordBlue,GramGram,BandanaBloodz,DustyBlue
1763,2.5,1669,78.63,https://magiceden.io/item-details/2deQNyDfR1QFpxQzFruJLF8FqbDFVwHDUSx3VHkpXoNc,Pomegranate,Wizzy,Flag,Unamused,Baztard,BeanieCream,Night
1765,29,2067,0,https://magiceden.io/item-details/6gdqB6d19e4sVKxoGFyR5civLQ5EVDwwGaaSa6SRkqEd,Acid,BubbleTeaFever,None,DemonLordRed,DingDong,Gluttony,BudGreen
1767,4,451,73.39,https://magiceden.io/item-details/Ad9J4jje3HtHJMvh9LMDo6Zj82S3wBnMWJZPo1uhpGFB,Lavendar,FlyTrap,PocketMonster,DemonLordBlue,GramGram,PlumberGreen,Blonde
1770,6.69,1570,37.52,https://magiceden.io/item-details/GNHsRhjMGGdJvXAPQ9LEx1C5kADPteWx9PmWaU5nKXva,Pomegranate,BubbleTeaFever,Flag,BlindfoldWhite,GramGram,GoonGoon,Clay
1771,2.6,2431,71.52,https://magiceden.io/item-details/CnDWXcoHf6o3KwkBcugyuY9bZhEJuYyaBUSy2fuGSw4N,GrannySmith,SweetChocolate,Dagger,Steamboat,RuffyDuck,Sunnyside,DustyBlue
1773,11.9,4514,0,https://magiceden.io/item-details/4rk2xk2zPM5Dj2e39tiKK7ZCqpyFPrShmT9YFKzXpRwQ,Salmon,Plug,None,PissedOff,WickeyMouse,OctoPink,Blonde
1775,2.5,2265,73.85,https://magiceden.io/item-details/9eJTH2K3wxC7BMorwVxpvfBRgjfEEaCzrB4HB9muB1vD,Cyan,Bat,Gold,Unamused,ThugzBunny,ShellGreen,RedHead
1776,8,2414,17.66,https://magiceden.io/item-details/4GUtzX6wzUzgkyUM7AinvLxT9foWbEwW6H2iPzfXBojs,Acid,BallerBulls,None,Unamused,BaconBoar,GoonGoon,CottonCandy
1777,2.69,3023,65.88,https://magiceden.io/item-details/ERCNiiJPfy8rYfjW7EpzZgrCMZyxFU6ZRqdLgmebX74x,SapphireGalaxy,Plug,None,Unamused,GoodBoy,BandanaCrip,Blonde
1783,7.5,428,38.57,https://magiceden.io/item-details/B9BGRXwMJvNT9ou93DbeTdKSgdxA5SLrW1Hez5NSYXgL,Indigo,FlyTrap,None,Over9000,BaconBoar,BandanaBloodz,DustyBlue
1784,1111,553,0,https://magiceden.io/item-details/2ybjB3ZdU2GBZiKNYEb4J7qkY8grpeK9Ht2GUSQEoSqu,RubyGalaxy,LuchaLibre,Bone,CuriousJorge,GramGram,BandanaCrip,CottonCandy
1790,2.2,3443,67.42,https://magiceden.io/item-details/7SkdD7CXhxveJdjAGRAr5VeuoR5tEw6G3AkEBVgXyAYk,GrannySmith,Plug,None,BlindfoldWhite,WickeyMouse,ShellGreen,RedHead
1794,5,2379,47.94,https://magiceden.io/item-details/BLFSiSTgpG2QfABPdUmriMUjQkxVGxwat9UPUWjFXfU4,Blue,Kong,None,FeralEyes,BaconBoar,OctoPirate,CottonCandy
1800,8,487,33.1,https://magiceden.io/item-details/9SHgpMxKqyg8djJKiT4KXWaS8gpJaJN5afQPUEPbeZ85,Blue,BoxerPink,Bone,PissedOff,GoodBoy,ImmortalBlade,BudGreen
1802,11.8,2547,0,https://magiceden.io/item-details/HaLkWgTuw5Ha6kpg9769ki5yQsG3JJKADSQnYGaghgPP,Blue,SkullBomb,Silver,PissedOff,RuffyDuck,OctoPink,Blonde
1803,3,4576,50.34,https://magiceden.io/item-details/NN51H2PP3guee6gdeLhp1u65AGeWoeXmqu2dooHHRjJ,Pomegranate,SkullBomb,None,BlindfoldWhite,DingDong,BandanaCrip,GrapeFlavored
1805,2.89,2740,66.15,https://magiceden.io/item-details/44iEBAY7SyyzNpdkaCJ2pGcR4M485aKP9wFPZfH4Dd13,Citrus,DeathAngel,None,Zatoichi,GoodBoy,PlumberGreen,RedHead
1806,2.5,3044,67.61,https://magiceden.io/item-details/2bfCGKTUs2urfHv7c5WDpL5cRAK7T5hdNsH2T4RG6MLL,Tangerine,Thug,None,CyberSmile,WickeyMouse,SaiyanHair,CottonCandy
1807,2.39,909,85.82,https://magiceden.io/item-details/3YTFA5hcRtXoL2Q5roCFDB7yu68fkCEadL5TdG39F77Y,Pomegranate,Plug,GoldPair,Unamused,GoodBoy,PlumberRed,DustyBlue
1808,7,4038,14.65,https://magiceden.io/item-details/8C8feNb5FUqmjbHUcDvumGWARU6SQEB9rFy5gvmp2Smm,Tangerine,DeathAngel,None,Unamused,ThugzBunny,PlumberGreen,CottonCandy
1810,4.99,417,63.76,https://magiceden.io/item-details/2iFdTNRY8d6HMJrNRzamsNA5LSx3xUCoPBKd5U9TZcd7,Citrus,DevilOnyx,Flag,Unamused,RuffyDuck,Sunnyside,DustyBlue
1813,100,367,0,https://magiceden.io/item-details/4EoKJsodwbeUDhneqWho7qVH9aQrNjYBVvXBUrRbiV9G,Mustard,Paladin,Dagger,Zatoichi,DingDong,DragonRedEyes,Blonde
1820,2.5,1250,81.99,https://magiceden.io/item-details/EACNmLtxUyWYyLXkw9ATUfCpvJZK2srTSgMrwgNhC1rx,Acid,BubbleTeaFever,Bone,CuriousJorge,RuffyDuck,OctoPink,Night
1821,100,404,0,https://magiceden.io/item-details/GDqCAmKwn24WPyJxFegLk9AK3PffhDg1GetQeokJE3Y3,GrannySmith,LuchaLibre,PocketMonster,PissedOff,ShinRaShiFlood,ThongRed,Clay
1824,3.5,2013,65.87,https://magiceden.io/item-details/2yRMWBGcJWu91v5jp6RTWQnoZFDvkzVhpDsp43pFEp6R,Leather,Yakuza,Gold,Unamused,ThugzBunny,BeepBoop,CottonCandy
1827,2.79,2916,65.74,https://magiceden.io/item-details/CnJHCEWGxHdCSLxh5VC4AnpoDhso4HN5u465f78T7TeX,Acid,Thug,Dagger,ClassicToon,ThugzBunny,BeepBoop,Clay
1829,3,3735,57.08,https://magiceden.io/item-details/BWA2eYztLGvdXjy5Uj5nhfFssJcwxe4LQ8GSMdtUwRig,Acid,StreetPirate,None,ClassicToon,GramGram,Burger,DustyBlue
1833,4.9,3278,41.74,https://magiceden.io/item-details/3fQSoXUw1SLJs7u4RctWhqYYeUZZr5TQjz2cP6Y5VWJv,Blue,Hockey,None,Zatoichi,ThugzBunny,None,RedHead
1835,6,1054,48.56,https://magiceden.io/item-details/GjfxFztWW7igwV9729Yy93TpsroGyAABj8221G4RbjVE,Namek,SweetChocolate,None,BlindfoldWhite,DingDong,AllSeeing,RedHead
1837,6,4102,24.14,https://magiceden.io/item-details/2KH2Po5vL2tjLApoDUFQtELaBT6u3hFuG64EKMrVjZmd,Lavendar,Plug,None,StarryEyed,ThugzBunny,BeanieCream,CottonCandy
1839,10,3776,0,https://magiceden.io/item-details/CvT4CwhBRWGgoEi3Z3gRKZpf67oJkyFpKLgjodBfcXkG,Leather,SkullBomb,None,PissedOff,GoodBoy,ThongRed,RedHead
1840,13.69,779,0,https://magiceden.io/item-details/Dwi4wMgcgNmSwKryrzgNnVs38QAbWtwK7UnzUTGLHPMT,Cyan,StreetPirate,Silver,Zatoichi,RuffyDuck,OctoPink,RedHead
1842,3.5,311,79.51,https://magiceden.io/item-details/5KmC9pSu7sNccgGAfk84KvhRQqs9DJG9rWX4csoGTEW3,Darkness,Bat,PocketMonster,Zatoichi,GoodBoy,BandanaBloodz,Clay
1851,2.7,965,82.27,https://magiceden.io/item-details/Dqui6VxiAJQafwXnjmxMS6vgJwoCMDKfGMHEnDjZDr76,Acid,MoneyBags,Flag,Steamboat,WickeyMouse,Sunnyside,CottonCandy
1852,2.3,4048,61.57,https://magiceden.io/item-details/FopiK2bpajb65afFxiJK82pEopsjUc27WcfY4vWiqnMH,Blue,DeathAngel,None,Steamboat,ThugzBunny,Burger,RedHead
1859,3,285,84.72,https://magiceden.io/item-details/HopC4fgBzg9fpgiugWTeAGpVBxpZA7ZrhitFqXw2ZMqo,BabyPink,Wizzy,PocketMonster,Tycoon,BaconBoar,BandanaBloodz,Sage
1860,2.5,967,84.25,https://magiceden.io/item-details/HJq8DptWmo8pBxSApb9JaxzJBtzNYFNDrwubAeav5Gef,Blue,MegaGoon,GoldPair,PissedOff,DingDong,Tengu,Blonde
1862,3.5,1022,73.81,https://magiceden.io/item-details/C4pqNCL1xjiJDQd8HEff2h8J4HnnXgqNHXumz3LatFjy,Cyan,LuchaLibre,None,Robbery,Mammoth,DemonLordViolet,GrapeFlavored
1863,3.5,2102,65.16,https://magiceden.io/item-details/9BnXgSqSoGjgoNL7DQoH5cBtKsQD5bmRWqLyupzDAr79,Salmon,Paladin,PocketMonster,OhGodNo,WickeyMouse,BandanaBloodz,Night
1865,2.4,3871,61.99,https://magiceden.io/item-details/14Viu7kdDc2muThbvt1oYWRj9avJbK3c9FmDJo85zMbP,Cyan,Bat,None,Zatoichi,GramGram,GoonGoon,Clay
1866,6,1594,44.23,https://magiceden.io/item-details/9hJhvydYchA3PkQ3psXngtwDnvL7SmX7BCQempPyJ8FR,Salmon,MegaGoon,Silver,CyberStyle,WickeyMouse,None,GrapeFlavored
1867,3,1228,77.16,https://magiceden.io/item-details/6hsQQ8GnbUN8rzk5oi2QuPQTcRK1yNDmWC9dQ7VBgCWa,GrannySmith,Zilla,Dagger,Tycoon,WickeyMouse,Gluttony,Blonde
1870,6,4802,18.53,https://magiceden.io/item-details/Fgq85GsBmBKnjvyebc7nYHV2oY3sH2gFdEgAe63n98qm,Blue,Paladin,None,Unamused,WickeyMouse,ImmortalBlade,GrapeFlavored
1872,4.4,1802,58.56,https://magiceden.io/item-details/GySzcAX2Jxy6AH9S2EdE2KbkK3M69NNeJXkMKSvf15an,Cyan,Wizzy,None,BlindfoldBlack,RuffyDuck,Burger,Snowball
1873,2.5,3892,60.82,https://magiceden.io/item-details/4g8v4nYkPMwaGpCzmJpBvrjmBbHNJ1bja51HHSi8mEc9,Mustard,Yakuza,None,FeralEyes,BaconBoar,BandanaCrip,BudGreen
1874,4.5,342,69.26,https://magiceden.io/item-details/9vrTrKQqermYeDT56tf8LK4Bz4P7EFE7mubg91jiZtmf,GrannySmith,BubbleTeaFever,GoldPair,Unamused,ShinRaShiFlame,Sunnyside,RedHead
1875,15,4490,0,https://magiceden.io/item-details/9coWT9Yakcp8Bk4uemJT7CgjjPJnycPRfmBHhiahTGvq,BabyPink,Paladin,None,Steamboat,ThugzBunny,Crab,Night
1878,2.2,1365,84.06,https://magiceden.io/item-details/4dDFX93gnq3sHE5597A8pwTaSJgjYrAR1SQUjsJXXFg3,Acid,Plug,Gold,Steamboat,BaconBoar,ViperJade,Clay
1879,2.4,4962,53.25,https://magiceden.io/item-details/5DTKLxNrgWhDjrxwW9rpQ2gyeTF7J12nLmrACnvaDuBm,Acid,SkullBomb,None,Unamused,RuffyDuck,Sunnyside,Clay
1880,15,1581,0,https://magiceden.io/item-details/EKuBn32g9Di1tmUSunjk1VpKBgKNQsRnHtxvgSL6uVYU,RubyGalaxy,MegaGoon,None,Steamboat,DingDong,DemonLoredRed,GrapeFlavored
1881,2.45,4796,54.08,https://magiceden.io/item-details/BScFoXvRvkNjTT7zfWXp3XEHyQmjrHwxWefbCK4TSm13,Pomegranate,Bat,None,CuriousJorge,WickeyMouse,Sunnyside,DustyBlue
1883,3.3,710,78.31,https://magiceden.io/item-details/E9NxFErRoCr4ihd4h6dmHykN9sE3ETfrNktgryEgxWb7,Cyan,Cerberus,None,Tycoon,Baztard,RabbitSeason,Blonde
1884,4.75,2350,50.67,https://magiceden.io/item-details/3F9z9ZyPU9DB3JDVNoMmKj6Kr2crs1okJojSUpgEgHmb,Tangerine,SweetChocolate,Dagger,OhGodNo,ThugzBunny,GoonGoon,BudGreen
1887,3,1706,73.33,https://magiceden.io/item-details/6wVh2pywXe2cSMWcYwd3xs5rtwiAR9akiUTE2RK9uDGu,BabyPink,FlyTrap,None,CyberSmile,DingDong,RabbitSeason,Blonde
1897,3.75,2012,63.38,https://magiceden.io/item-details/HG5AHQee3MBjNm4z3rPgi1aZ1yj6Fso3UELfq9Rt55aF,Tangerine,StreetPirate,None,PissedOff,GoodBoy,OctoPink,Snowball
1898,3.5,1226,72.18,https://magiceden.io/item-details/4AktaB1sdeRL477m6LawSDJDZnmhm5ZBgpaY9Jo8JNoH,Darkness,MegaGoon,None,ClassicToon,BaconBoar,DemonLoredRed,CottonCandy
1901,4.3,2717,52.23,https://magiceden.io/item-details/Hh5m7QzNqW8vBHcooEXE5bXmad5KpUcJFY827cVKEGT8,Blue,Yakuza,Dagger,Steamboat,GramGram,BeanieCream,Clay
1903,9,2319,8.42,https://magiceden.io/item-details/8VJSmZ9d2pBtXzao7axJELyPffcThCCunBt8yd2LfyAX,Pomegranate,SkullShield,None,DemonLordBlue,ThugzBunny,AllSeeing,RedHead
1910,5,185,65.52,https://magiceden.io/item-details/FvPaWfXAXgUsEmHi2uDNpek6b7YBJFj3J2tG4oD9TG6f,GrannySmith,BoxerPink,Silver,OhGodNo,WickeyMouse,BandanaCrip,Snowball
1918,2.8,4030,56.71,https://magiceden.io/item-details/3myQRK1sSCgpbbZgSHGaeTHfu5Qa9hYdqrXxwZgKN7EJ,Pomegranate,DeathAngel,None,FeralEyes,GoodBoy,Gluttony,Blonde
1920,8.4,517,28.86,https://magiceden.io/item-details/GQL718q3N83Us3DHS68PixVxEz9zqzxuT1opDps2zvZp,DustyBlue,LuchaLibre,GoldPair,FeralEyesRed,WickeyMouse,RabbitSeason,GrapeFlavored
1925,2.7,2421,70.6,https://magiceden.io/item-details/Gwa662Bwc1gUpqpztWQ7xLZJcDWgH4FjKkZK8JrLe14T,Acid,LuchaLibre,Dagger,OhGodNo,GramGram,AllSeeing,CottonCandy
1933,30,27,0,https://magiceden.io/item-details/3QzX2migZmbg4r8qzCoBuabDPe1AJsJrzVScoD2CGKWv,Cyan,MegaGoon,GoldPair,CuriousJorge,Mammoth,ViperJade,Snowball
1935,2.99,2023,70.89,https://magiceden.io/item-details/H9giB6CPXyALSsNcc7it4JQxM1QfGXBer41rYg739DJj,Cyan,Cerberus,None,CyberSmile,WickeyMouse,BeanieCream,BudGreen
1940,19.4,3781,0,https://magiceden.io/item-details/CsknHUYXkM9vtABqunxkr4Qhzib6FE7Fcyx2kfnp1X8r,DustyBlue,Kong,None,Zatoichi,ThugzBunny,Sunnyside,Blonde
1941,22,87,0,https://magiceden.io/item-details/3PPEEFX5zQn5YUm1BErMMuRsRda1YnfUwMKUcY3q2g8M,Mustard,SaiyanDjinn,Pewpew,Unamused,ShinRaShiForest,BeepBoop,CottonCandy
1945,4.2,2348,56.19,https://magiceden.io/item-details/BwZPhPcu4yVPam7rFNppjtwM1JDv2GiTmNJD4aVRdEoa,Cyan,MoneyBags,None,Robbery,ThugzBunny,Burger,GrapeFlavored
1947,4.99,1735,53.2,https://magiceden.io/item-details/71UE5YZzjqvwcimHDgT2gTwHhFvSKqowUQiwgPYufLHV,Lavendar,Yakuza,None,Steamboat,ShinRaShiFlame,Gluttony,DustyBlue
1949,3,2434,67.5,https://magiceden.io/item-details/Fs6RkRKUXUpqRw9bo3WFprQc4PLyWezX9q36VUeap8Zc,Blue,Kong,Gold,StarryEyed,BaconBoar,BandanaBloodz,GrapeFlavored
1955,3.3,2793,61.62,https://magiceden.io/item-details/Ap9MK26RwuBh71yfenwqpVNRP7zZgiRYmtexCD5i3NS1,Mustard,SkullBomb,Dagger,Unamused,ThugzBunny,Crab,DustyBlue
1958,3.5,691,76.46,https://magiceden.io/item-details/sTLqebqyyo1S9jbzqnTDVD5ASAP8o4qmFTzQKvTm2DY,SapphireGalaxy,Saiyan,None,BlindfoldBlack,GoodBoy,GoonGoon,Night
1960,18,197,0,https://magiceden.io/item-details/4Z64dq3Ut5XhdiUGMFcQVxmCZgBEePoHH42K2q9huQ4U,GrannySmith,FlyTrap,PocketMonster,Unamused,ThugzBunny,None,SkyBison
1964,5.55,725,55.69,https://magiceden.io/item-details/6GGN2pKV862fyhqbGyf2rvrN5kD8wBaC1LWDLbTKaVEP,RubyGalaxy,MoneyBags,None,Robbery,GoodBoy,BeepBoop,Clay
1966,5.25,831,57.84,https://magiceden.io/item-details/7McYgPYQdNdggTcVnP4vNq3PzxLH3CiNwCGjL1BTkwYu,Citrus,BoxerYellow,GoldPair,PissedOff,WickeyMouse,BandanaCrip,GrapeFlavored
1967,2.987654321,3949,55.49,https://magiceden.io/item-details/6BehpVsgmQJ8ewhbvVvFegmv34Ua8upu2EE8ghMW98nE,Leather,Wizzy,None,PissedOff,BaconBoar,AllSeeing,Blonde
1970,2.49,3383,65,https://magiceden.io/item-details/A4WhmYSZSrdHp3rfMCxYaTjZR43mqnxdqB4VJKMTLvLH,Pomegranate,DeathAngel,None,CyberSmile,RuffyDuck,BandanaCrip,BudGreen
1974,2.75,2111,72.59,https://magiceden.io/item-details/EMg1TbTCaWCy2bsrvU6BwBFZa232fQtnUUXcSQgzkAme,Mustard,StreetPirate,None,FeralEyesRed,Panzer,PimpNamedSlickBack,GrapeFlavored
1975,3.6,2798,58.58,https://magiceden.io/item-details/8FBUMWRL7iKMwxozbBKGNQKEhLcq4L1PYyVVgkxaFam6,Pomegranate,Bat,Bone,OhGodNo,DingDong,Sunnyside,GrapeFlavored
1976,3.69,3234,54.19,https://magiceden.io/item-details/EWKY4uA4bCLSZGAwkFu5ereYLZemR6b3WbDRt6kFMFsd,GrannySmith,Yakuza,None,Zatoichi,DingDong,BandanaBloodz,CottonCandy
1977,2.6,1848,76.2,https://magiceden.io/item-details/EVqJ9HpL6zjwkNfVVQogtAGSDpSYC9JyCBhMirHRGjUk,DustyBlue,Saiyan,None,Skii,GoodBoy,Gluttony,GrapeFlavored
1982,8,1474,25.19,https://magiceden.io/item-details/2oPPkskDRjGM4kabww8TCJ8D7eDX64PySnZo3BJvZz77,Mustard,Kong,Pewpew,CyberSmile,ThugzBunny,BandanaBloodz,Blonde
1983,10,4273,0,https://magiceden.io/item-details/89hK4qs8aQx4bypcgBAnQDqSYGmu8CBB8xtcWBB3BNQh,Tangerine,SkullShield,None,OhGodNo,RuffyDuck,Crab,Night
1984,8,1160,27.71,https://magiceden.io/item-details/AfNsXzsTgvudhnPQxzFHfPoFQC2EvVkrjf5WbK9pRv8T,Indigo,SweetChocolate,None,CyberSmile,BaconBoar,PlumberGreen,CottonCandy
1985,3.5,1859,67.11,https://magiceden.io/item-details/zU3Gpr75WUmcQHmAXzG3jhVU7nk343eR1xFkUgYJVc7,Pomegranate,StreetPirate,None,Steamboat,Baztard,ViperGold,Clay
1986,5,4750,28.95,https://magiceden.io/item-details/5JEaFennmUsVXVYhZGvUpoy64JSnFKR2crz1iGimcBGh,Acid,SweetChocolate,None,OhGodNo,GoodBoy,BeepBoop,Blonde
1988,4,3581,48.31,https://magiceden.io/item-details/B6Sd9ZGRoRqqvMkEP2Gw4J3oExAnES9GxDQ72VKX1hjx,Acid,Wizzy,None,FeralEyesRed,GramGram,None,BudGreen
1989,8.2,51,34.59,https://magiceden.io/item-details/8XqeBPZrL41vu7DDQ7NsnNCVpKYei7hS8mUsUf5GM5wb,Namek,MoneyBags,None,StarryEyed,ShinRaShiFlood,AllSeeing,DustyBlue
1990,2.5,4699,54.36,https://magiceden.io/item-details/EMwXCtVaoXWatJEzJhKuy6VrTR5XXxJ64Fosw6erCMzW,Tangerine,Plug,None,Unamused,BaconBoar,BandanaBloodz,BudGreen
1992,3.13,958,78.03,https://magiceden.io/item-details/D9LVX3iJh5aUkK4a14bVJjVdKtK7SojxyNv6Cbc1baYW,Cyan,Wizzy,Bone,FeralEyesRed,GoodBoy,ThongRed,BudGreen
1995,3,2661,65.68,https://magiceden.io/item-details/4nurfFvwVDqF3GoZob3kZx7HSarvui1i42SP9wUAVLit,Pomegranate,FlyTrap,None,Tycoon,Baztard,AllSeeing,DustyBlue
1998,7.77,231,37.45,https://magiceden.io/item-details/8USiXGHnUFTmW7uVdCftevhcQouzqnpt3CnC98JumMzF,Salmon,Yakuza,Gold,Zatoichi,BaconBoar,ViperGold,GrapeFlavored
1999,2.45,4407,57.19,https://magiceden.io/item-details/6LfUpS2acwKgQxC5MwX9TcqmH55JXC76hdakGMjjkZiX,Pomegranate,Hockey,None,PissedOff,GramGram,None,BudGreen
2003,9.69,4568,0,https://magiceden.io/item-details/3ZwSjSN5Dm9RRya4mERih8PioKrGc68i2D1fPbq7hiEQ,Lavendar,Paladin,None,BlindfoldWhite,RuffyDuck,Sunnyside,Clay
