id,price,moonRank,💎 score (%),storeURL,Background,Eyes,Headware,Item,Mouth,Outfit,Skin
9,9.99,202,3.39,https://solanart.io/nft/5ehXedPhE5zLG5XQyEUEiuZ4QRRaF623spjUyyrcTHzJ,Yellow,Possessed,Red Motorbike Helmet,Lantern,No Accessory,Advanced Red Samurai Armour,Black Tattooed
10,888,1418,0,https://solanart.io/nft/3gMX2sZQNY8e9jGW3CXvrdVYNXRdTb9EXNgdkJnG3thk,Light Green,Black Hypmotised,Boony Hat,Neon Naginata,Chewing Wheat,Red Racer Vest,Black Robotic
11,1.2,4748,70.83,https://solanart.io/nft/EL22SRRqhS8ZHaZRJKcWToogKCHx2BWtiaKjBMwpPFVn,Yellow,Green,Blue Headphones,Handgun,Pipe,Red Samurai Armour,Green + Blue Wiring
12,1.2,4071,73.88,https://solanart.io/nft/6UF5dXcW7emb9jYFJKJDS1cxt1DcmyyRvnpCuoLabRmg,Light Green,Blue,Blue Singular Optic,Hot Yakitori,Goatee,Blue Wetsuit,Blue
23,15,8518,0,https://solanart.io/nft/5FheXF8F2WkGtGSGfBV5akTvHa3kiqgHnkk2hig84HQb,Salmon,Yellow,Black Ski Mask,Lantern,No Accessory,Winter Coat,Mud
43,3,7521,40.35,https://solanart.io/nft/HQ5AHNiJtLYfnsQGfdY2ygpEdcE4oUFJrN88QRtBj2Mr,Yellow,Blue,Green Headphones,Umbrella,Cigarette,Red Flannel,Black
44,7.42069,8077,0,https://solanart.io/nft/4t4sQTbCTxwRgpY5xsrQZDG2WbMXkCQ7X1KHPQN5hkqA,Blue Rain,Blue,Hannya Mask,Fan,No Accessory,Green Flannel,Mud
55,2,566,81.65,https://solanart.io/nft/8dALGnsyvQubWyC49iTarhTZch6Jhqsnah1h1ZiSqhfg,Cherry Blossoms,Spirit,Red Visor,Neon Naginata,Bamboo Bong,BOGO Tshirt,Mud
60,1.5,6033,62.05,https://magiceden.io/item-details/FbJTKfoH5gCKkwJ34Pw6DK7TYjiU2AWaTDMMpCwzakix,Light Green,Brown,Kitsune,Modded Naginata,No Accessory,SWAT Gear,Green
62,2,5741,58.36,https://magiceden.io/item-details/HpVQX5JTeHrGy7yceyGY1jQnWup89SZ5GEeymPvVTmB5,Blue,Ghost,Boony Hat,Naginata,Chewing Wheat,Blue Flannel,Green + Blue Wiring
69,6.9,5710,9.5,https://solanart.io/nft/EHnJAhNXDprQw5HPfK91Xd7EoBD3a3hiZt7MGCxhtCdW,Blue Neon Kanji,Blue,Helmet With Antlers,Hot Yakitori,No Accessory,Red Samurai Armour,Half Robotic
77,18,7522,0,https://solanart.io/nft/EPEYGsLtLHMwHwnhbggFggdGE3W2ADeYWfkgw4J9S61W,Dark Green,Yellow,Blue Headphones,Cold Yakitori,Pipe,BOGO Tshirt,Blue
92,1.5,6868,58.29,https://magiceden.io/item-details/2gCYsngdSUzePLCK7vx8bKbwivRiKqyNGNickHoyVSDZ,Light Green,Stoned,Cyberwear,Lantern,No Accessory,White Tshirt,Pink
93,900,5019,0,https://solanart.io/nft/HVPGhQNrLhP77tmYPiUmGZa8qMyb8Pg7Hsp7VbpbEPK3,Purple,Cyber,Cyberwear,Naginata,No Accessory,BOGO Tshirt,Green + Blue Wiring
98,10,4850,0,https://alpha.art/t/2nPECJANdKcAjkvV2oF5KsERGPZxhZ32pT2AQdnPxJqE,Salmon,Yellow,Helmet With Antlers,Umbrella,Bamboo Bong,Tracksuit,Pink
100,1,6284,65.92,https://magiceden.io/item-details/C8N3ybKyLKKipzYrhpUKo26jTjuxVhrSrjzZwanutVi3,Blue,Stoned,Red Motorbike Helmet,Fan,No Accessory,White Robe,Green Robotic
103,5.5,4665,28.2,https://solanart.io/nft/9Y84GNgYrAvUVuiPo5FjUp8UqUeBu3psmFPh18ZLzbYQ,Red,Yellow Hypmotised,VR Headset,Rambo Dagger,Pipe,Tracksuit,Demon
127,20,1388,0,https://solanart.io/nft/7QBZ35ZNrMB5MEaHzBf9vztR3JY7S6zKd2SzkddstNrV,Dark Green,Brown,VR Headset,Thermal Katana,Goatee,BOGO Tshirt,Green Cyber Suit
136,4.2,8658,23.23,https://solanart.io/nft/H9PdPNaAD9bRWZMUgVYC77Ebbc6w159eAUdezY8d7irk,Red,Brown,Black Ski Mask,Cold Yakitori,No Accessory,Tracksuit,Mud
142,2,6259,56.03,https://solanart.io/nft/4Lxx6Zmjd5KpqUsNe9iTkzjpfaCZaNfDgGKYsrRze1sK,Light Green,Green,Boony Hat,Modded Naginata,Cigarette,Red Samurai Armour,Green
143,20,7848,0,https://solanart.io/nft/GfqDiEGukDrgroFLcKo3PwQzPho73BTm2BvjvyNx2Bob,Blue Rain,Brown,Orange Ski Goggles,Cold Yakitori,No Accessory,BOGO Tshirt,Blue
157,2,5769,58.23,https://magiceden.io/item-details/Apksz9XqLTj6zci9EcQmugYK7SDkKeTzZWCgXpTHZT5v,Light Gray,Yellow,Boony Hat,Baseball Bat,Bamboo Bong,SWAT Gear,Sand Cyber Suit
158,10,302,2.84,https://solanart.io/nft/7t1EjxXvRAXkqkmrfZtW8nUuGT6bbBYKberhso6iM6GF,Light Gray,Yellow Hypmotised,Kitsune,Mantis Blade,Bamboo Bong,Blue Flannel,Black
167,9,6084,0,https://solanart.io/nft/3sHBJ9RnQyswkHp1fx8FoJhdbk5RKmenkoa4LqArX68y,Light Gray,Yellow,Red Visor,Naginata,Pipe,Hawaiian Shirt,Half Robotic
168,2.98,8346,36.84,https://solanart.io/nft/8Rwu3H7nqp198dKbb4VhNe9tdrwfXLhr98frZDZcdNSV,Salmon,Yellow Hypmotised,Black Ski Mask,Baseball Bat,No Accessory,Blue Flannel,Green Cyber Suit
169,1.2,6574,62.61,https://magiceden.io/item-details/APWrJdnMi3VqyEq9xkiSYqotzKGcmcsoXMpVmzZYZkp6,Blue,Stoned,No Headwear,Umbrella,Pipe,Black Tshirt,Blue
180,150,1,0,https://solanart.io/nft/7x94yugKXEVyYH1FLPwnTgHui8wnh23PdKdqsrur5won,Storm,Stoned,Orange Ski Goggles,Mantis Blade,Beard,Advanced Red Samurai Armour,Half Robotic
221,24,8836,0,https://solanart.io/nft/9nrCLde6JLBSYohZLacyY7Qcb7YfWzv4jwDB6pFF17j6,Dark Green,Green,White Ski Mask,Spear,No Accessory,White Robe,Pink
230,4,6317,35.77,https://solanart.io/nft/98PQCSDUpVLJhRDZ9eqz8Vfw2pJUySyboJY3jiSftCUr,Yellow,Cyber,Blue Ski Goggles,Fan,No Accessory,Tracksuit,Half Robotic
249,5,5804,28.08,https://solanart.io/nft/8FNCUDGksrv65nwtN4LrnyxUUqkWE28ghWvsLEXbCSVJ,Light Green,Blue,Eyepatch,Leafy Stick,Pipe,Solana Tshirt,Half Robotic
250,1,7717,59.47,https://magiceden.io/item-details/5A5V2jtbJisE2AYTMYcoYvotjm7eie3i1o1Ag1Nm25UF,Yellow,Green,Green Headphones,Fan,Pipe,Blue Flannel,Pink
253,5,7594,20.02,https://solanart.io/nft/xTWwuBamz7EqzeoMYcSms6vASkmShuVN3PJrqdhmniV,Dark Green,Yellow,Black Motorbike Helmet,Hot Yakitori,No Accessory,Blue Racer Vest,Green + Blue Wiring
256,1.5,3716,72.47,https://solanart.io/nft/5YrLh3bFaSR8ZZiWSQsRdtUM7G3ek9fqFLeu5WEB1z2A,Blue,Stoned,Eyepatch,Umbrella,Gas Mask,Red Samurai Armour,Blue
260,2,1086,79.31,https://solanart.io/nft/ABRT89u26XfZ8e1CtcRYs4M2LLPchWRHsjCab2uHSiY3,Blue,Yellow,Kitsune,Katana,Bamboo Bong,Hawaiian Shirt,Spirit
262,0.98,8887,54.4,https://magiceden.io/item-details/4m4ohzaF7wke35PNC6LLrn87sv2on6jh52W9hgBqZo5y,Light Green,Green,Boony Hat,Baseball Bat,No Accessory,Blue Flannel,Blue
267,4.44,2045,50.6,https://solanart.io/nft/2JnwWoNsDXnn48Xkd1uGV79bvGNz26SmAXHp4gyk8vHJ,Cherry Blossoms,Stoned,Green Headphones,Thermal Katana,Chewing Wheat,Bandoiler,Mud
309,4.5,7557,25.19,https://solanart.io/nft/8eirNhYh6cxYUcSmCqmwtL5WRopTj8SaPBA7EYDMDJRs,Red,Yellow,Black Ski Mask,Cyber Umbrella,No Accessory,Red Flannel,Ghost
314,25,5827,0,https://solanart.io/nft/ECkqHs4ooQPno23hEbEXJ8SokBkvNSKQwdKe3qf6Z9kh,Blue Rain,Yellow,Green Headphones,Umbrella,Gas Mask,Blue Wetsuit,Mud
320,6,2870,31.28,https://solanart.io/nft/7kZTwJoLS8V8na4Ebcc3iTRSE3dQLLfgpSJT7MnJtsDh,Cherry Blossoms,Black Hypmotised,Blue Samurai Helmet,Baseball Bat,Cigarette,Blue Flannel,Sand Cyber Suit
328,2,1171,78.93,https://solanart.io/nft/HpPw8mqjHiy1MHsnGb8fgWpejbUFufv7J8DUvedTMMMd,Light Gray,Ghost,Red Visor,Assault Rifle,Goatee,Cyber Policesuit,Blue
345,4,8173,27.41,https://solanart.io/nft/MQdLSiV6F9noFMyK51LHzHf3cEiWhbpxoduaTkgunrZ,Purple,Yellow Hypmotised,Black Ski Mask,Spear,No Accessory,Red Flannel,Green Cyber Suit
353,1.5,6344,60.65,https://magiceden.io/item-details/8KP3emU1JhoVjbuJrurDCHZc74e81ErnpuVn4abVzJ22,Light Green,Green,Eyepatch,Rambo Dagger,Cigarette,Bloody Robe,Demon
359,3.88,5178,42.09,https://solanart.io/nft/Bb9vyhvEyQmg44TfT5EzDQwTjTAFMni8CdBn4HCZmG4o,Blue,Stoned,Cyberwear,Fan,No Accessory,White Robe,Ghost
362,2,5411,59.85,https://solanart.io/nft/E4iy5XKevRzDWBGiTVVKstoqdPTuCH7STb48Z13XRudr,Blue Neon Kanji,Black Hypmotised,Hannya Mask,Naginata,No Accessory,Bloody Robe,Black
371,2.9,2299,64.85,https://solanart.io/nft/EQc266jvdRztNtTtbckXBUj29PNakXcaFHXR2yfdnySz,Pink Neon Kanji,Bloodshot,Cyclops,Assault Rifle,Toothpick,Blue Flannel,Green
376,2,1817,76.02,https://magiceden.io/item-details/3S8LtLEAkpdqtpDhEhZAq6hyvkfWAQzYk1joht7E6Lt3,Purple Rain,Black Hypmotised,Helmet With Antlers,Cold Yakitori,Surgical Mask,Black Tshirt,Green Cyber Suit
382,3,7614,39.93,https://solanart.io/nft/9ZLWZCWLvyGxbk8NKiDTRq3mSmcGvbdtouZMNAsveuVC,Salmon,Brown,Red Motorbike Helmet,Fan,No Accessory,Blue Wetsuit,Ghost
387,2.5,6068,51.89,https://alpha.art/t/CNCrpFsc2ZAP5kZuMHJjkujAaNTnG9N9QuXkPX1itED7,Purple,Possessed,White Ski Mask,Naginata,No Accessory,Blue Wetsuit,Black Robotic
390,1.78,2137,76.78,https://magiceden.io/item-details/Aapm1iNtvR52f5AUgKnzTWbRWNzoN9fpxzJh2tgiERpe,Leaves,Bloodshot,Helmet With Antlers,Lantern,Surgical Mask,Green Flannel,Green + Blue Wiring
393,2.95,5462,50.12,https://solanart.io/nft/9WEMDgt5XBZtjDJmdC219Q186PMi2W3TLWcKoa7nNELC,Blue Rain,Blue,Green Headphones,Spear,Toothpick,Leather Jacket,Sand Cyber Suit
397,3.5,6633,39.35,https://solanart.io/nft/9Gw84FSCj8C3jPyMHf9DsDPh5fEytKmdTk5xgbwVmYeA,Leaves,Blue,White Ski Mask,Cyber Umbrella,No Accessory,Red Flannel,Black
403,2.2,2220,72.21,https://solanart.io/nft/3EZtQpN9UpHD8DnrtR5YU2VDTEXu5DibZTK6xbAdB5QT,Light Green,Spirit,VR Headset,Umbrella,Chewing Bamboo,Blue Flannel,Half Robotic
406,1.9,1590,78.04,https://solanart.io/nft/DUHACk6MWutohuQudsuXmsUD89dEvC8n2anQFReJW3tG,Blue Neon Kanji,Blue,Boony Hat,Baseball Bat,Surgical Mask,Advanced Blue Samurai Armour,Green Robotic
408,4,6275,35.96,https://solanart.io/nft/FeHPRTUSFxbhWE4kdB3tB27LKS6GDenifZaoJpCushdX,Salmon,Black Hypmotised,Red Motorbike Helmet,Modded Naginata,No Accessory,Caveman,Green
419,3.13,7106,40.92,https://solanart.io/nft/91iDGSwyYmq2Z39QHWLRJTwQFBpa7BGrnEdHF6sYjjcD,Red,Blue,Red Optics,Umbrella,No Accessory,White Tshirt,Black
427,4.5,4894,37.17,https://solanart.io/nft/4cGj7Ba9AnAxmGm5mM8Hzc8Ep7yjxfFcakQtxzjNCS56,Salmon,Yellow Hypmotised,Boony Hat,Leafy Stick,Chewing Wheat,Shirt and Tie,Spirit
432,1.97,7315,51.58,https://magiceden.io/item-details/A3MFypQh4MJAkCk2Nk2kf3hYbS2ZXiCZwR4xM8GvLqgz,Cherry Blossoms,Stoned,White Ski Mask,Rambo Dagger,No Accessory,Green Wetsuit,Black
451,14,2,0,https://solanart.io/nft/DzNCWa9qBCPE5bXhpqV9iZyzWhJY5k26LWa3AAuMyEaq,Red,Cyber,Red Optics,Naginata,Goatee,Advanced Blue Samurai Armour,Black + Red Wiring
467,21.466999,5009,0,https://solanart.io/nft/DWfpJyjbEu977Nf9dbjqf4TqUcPGvLCXDwh9KY4b2MRG,Yellow,Black Hypmotised,Blue Ski Goggles,Leafy Stick,Cigarette,BOGO Tshirt,Sand Cyber Suit
470,13,5135,0,https://solanart.io/nft/4QGj5JQDs91HWu8RiKV7Lej1vwV5LyBdBb58oNpPYVmY,Salmon,Brown,Boony Hat,Hot Yakitori,Pipe,No Outfit,Green Tattooed
485,1,7151,62.01,https://magiceden.io/item-details/6ntkbRaPna6FCRjEhuenoBBcwhzry2GqzfYqJkVU6bJm,Yellow,Spirit,Red Motorbike Helmet,Leafy Stick,No Accessory,Blue Wetsuit,Black
499,8,5219,0.71,https://solanart.io/nft/3xGwfCNnQ5YUquxWDWhC5Epv6VDpPSPMsmq13HAUJ1EQ,Blue Rain,Black Hypmotised,Black Ski Mask,Baseball Bat,No Accessory,No Outfit,Green Tattooed
500,6,3505,28.42,https://solanart.io/nft/AQVbZmMm5fiag556vjPA3ZvbhQjG5nnZJC4sPBaNBEX4,Leaves,Bloodshot,Blue Headphones,Naginata,Cigarette,Tracksuit,Spirit
507,13.8,7656,0,https://solanart.io/nft/CcR6LZ79A3v3wxphKvuRwNb3Zu7EHsXz2YwZBkX8QwQq,Purple,Blue,Cowboy Hat,Rambo Dagger,Toothpick,Red Flannel,Green Cyber Suit
529,5,8627,15.37,https://alpha.art/t/1rBACsC1C7b5p9dFau5dc5Tuqc4Kx9pbbLq83t6a248,Salmon,Bloodshot,Hannya Mask,Rambo Dagger,No Accessory,Red Flannel,Mud
545,2,2328,73.72,https://solanart.io/nft/ENS6SCBD2cXSgY1MTKeUTLp6d4SeQURYBKwnikZb9eF5,Leaves,Ghost,VR Headset,Spear,Chewing Wheat,Red Flannel,Green + Blue Wiring
574,0.9942069,7555,60.25,https://magiceden.io/item-details/qMb4jkMnLShD6wjynEkWb4w7xZ5tJZnjeW1d4QAJSaL,Dark Green,Yellow Hypmotised,Red Motorbike Helmet,Fan,No Accessory,Green Flannel,Pink
575,8,8110,0,https://solanart.io/nft/816Ba8uj33eJ5AHyGnPFNoqgjDXjAj5UUuLzj8JTeNXQ,Salmon,Brown,Green Headphones,Hot Yakitori,Chewing Wheat,Black Tshirt,Green
578,69,1189,0,https://solanart.io/nft/bByDpHmHxrzW1QHs9JB6ZuiPuVgsNaYRd2v3zz2zVW1,Leaves,Black Hypmotised,VR Headset,Naginata,Gas Mask,Bloody Robe,Green Cyber Suit
584,4,5695,38.57,https://solanart.io/nft/5mVKCA572eyCntEsrurGAmNrzEzkWbxgmJtT7TNRmDKN,Blue Neon Kanji,Yellow,Green Visor,Rambo Dagger,Cigarette,Red Flannel,Pink
590,9.12,7846,0,https://solanart.io/nft/DW1xBtwJDb5mYoBUPYWYaQdPHXtc4efANajdvrQhxne,Dark Green,Bloodshot,White Ski Mask,Baseball Bat,No Accessory,BOGO Tshirt,Ghost
624,3.85,4839,43.92,https://solanart.io/nft/3SdDwke8T3MbtSBLoTtZjzUAN6xFDbe5Cf2VqMXapJGi,Purple,Yellow,VR Headset,Thermal Katana,Toothpick,Leather Jacket,Green
637,5,8803,14.58,https://alpha.art/t/6wnefZMHE5LPYXMkAXeKKH1Dco4FXtfXSNwUZ2Gg1H6M,Light Gray,Brown,Hannya Mask,Leafy Stick,No Accessory,White Tshirt,Pink
639,0.99,8664,55.3,https://magiceden.io/item-details/FbN25yQoENUVfPdnbrt8rajmz6z42ot4KqX96APBbmbE,Blue,Green,Blue Singular Optic,Naginata,No Accessory,Hawaiian Shirt,Sand Cyber Suit
648,5,193,53.33,https://solanart.io/nft/4FLb8Nfuyo2U8HhPn9wbRZK74Lai4gNiTNBLmDdfHdgE,Cherry Blossoms,Yellow,Rice Paddy Hat,Golden Katana,Mustache,BOGO Tshirt,Blue
650,5.5,6240,21.11,https://solanart.io/nft/HFERNYWxz45DUMgm7CP2dG6SgbGvbUnSbYykZooqp6ac,Blue,Spirit,Green Headphones,Cyber Umbrella,No Accessory,Leather Jacket,Sand Cyber Suit
659,1.2,8734,52.89,https://solanart.io/nft/8cwkeLxeLybf8DnA8xV5K2o5jJcrzANHE5GngiW9ZRL7,Purple,Yellow,No Headwear,Modded Naginata,No Accessory,White Tshirt,Green
660,1,2364,83.56,https://magiceden.io/item-details/FEhDxGjPxoYVxtFQmH5jEpcLiGo1mNTaCoNrZ3Riy3eR,Dark Green,Bloodshot,Cowboy Hat,Katana,Beard,White Tshirt,Mud
664,0.9,5757,69.29,https://magiceden.io/item-details/8uKcn2LQLXG2TC5dW62fzRRD7NBkzSpG8iqhLpJ9vXTR,Light Gray,Yellow,Blue Singular Optic,Hot Yakitori,Gas Mask,BOGO Tshirt,Pink
687,4,7084,32.32,https://solanart.io/nft/9qa2mBGbu9JacnNHda3YvNEEfzYLkLjxpybnjCDQ1Fo6,Yellow,Green,Red Motorbike Helmet,Thermal Katana,No Accessory,Tracksuit,Pink
689,1.65,2435,76.74,https://solanart.io/nft/CmNNKBGq9Z9AgKW7gruUJmWU9wKRKw5o4XivNfaviJkk,Yellow,Cyber,Orange Ski Goggles,Rambo Dagger,Chewing Wheat,Advanced Blue Samurai Armour,Blue
704,3.2,3694,55.57,https://solanart.io/nft/DvwgiYdeVs5CaJ3WVVCGeGJ28hFim2kpzAcWNYcXdFno,Blue Rain,Blue,Red Visor,SMG,Pipe,Green Flannel,Demon
708,1.66,5689,61.99,https://magiceden.io/item-details/8mDJrpnGFXhz7rGiXhKKgzSVjpYP4WSevGmBmf6NWjYB,Red,Blue,Blue Optics,Handgun,Pipe,Blue Flannel,Green
717,5,2371,43.53,https://solanart.io/nft/7QisECaVbFWpo8HUtHUfYkCwSvK7vMwzsdaunozQZnjR,Light Green,Cyber,Blue Ski Goggles,Handgun,Toothpick,Blue Racer Vest,Green Cyber Suit
724,1.9,8082,48.82,https://solanart.io/nft/6gFdAgF3P5Sc2zLBRaKevJjYEYkk2MbM7CCLKunqE8Xj,Leaves,Green,Red Motorbike Helmet,Umbrella,No Accessory,White Robe,Mud
735,2,5514,59.38,https://solanart.io/nft/8GZvSJvjyG6e9y33ELJkLMJZMgD39KdDt7Gk9MixgGnL,Yellow,Blue,Eyepatch,Hot Yakitori,Gas Mask,Tracksuit,Green
745,1.35,4660,69.73,https://solanart.io/nft/84uqHjkFFc4XaKR1CwwDHM4DQ5Ajaw7uS1tLKgKTcXCL,Yellow,Cyber,Blue Singular Optic,Lantern,Chewing Wheat,Bloody Robe,Green
762,0.98,7296,61.56,https://solanart.io/nft/5S3brrPMLQBVPZ8GWbh59u8Lzyr4MMdyNnQFaRVdQPyT,Blue,Brown,Blue Singular Optic,Umbrella,Cigarette,Hawaiian Shirt,Green
763,3.5,8214,32.23,https://solanart.io/nft/GsDfMkHed3v2Re7PpTn3FY4A8MgHYjmoF62nYfkm9Cp8,Blue,Blue,Red Motorbike Helmet,Assault Rifle,No Accessory,Blue Flannel,Sand Cyber Suit
764,9.5,5200,0,https://solanart.io/nft/DbkD3YhiXNGKdsF5K8a1y4GLCzcuYNRw3akA1pPco8Jp,Dark Green,Green,Rice Paddy Hat,Thermal Katana,Pipe,Caveman,Mud
774,7,7112,2.19,https://solanart.io/nft/5jZGfmwRCtozwyH3X7EiGaUhnjkD1MKRW6HFbQ8RnEXg,Dark Green,Blue,VR Headset,Handgun,No Accessory,Solana Tshirt,Half Robotic
775,3,8815,34.52,https://solanart.io/nft/3VtjqTHbkbvuQy99hyDjMmfRkJjFRyawqkWhQyMStsRv,Light Gray,Green,White Ski Mask,Umbrella,No Accessory,BOGO Tshirt,Mud
809,4,5088,41.3,https://solanart.io/nft/BdDr1sho7zp3oU4gNZzbY7Q2YktjPzKaQ6b9gcFrTjFB,Cherry Blossoms,Spirit,Black Ski Mask,Thermal Katana,No Accessory,Red Flannel,Black
829,0.5,1394,92.93,https://alpha.art/t/AJkkGZqpjg9AZ9QkxzWpdS2RwCxwbPQXXfrXt6bG3JqG,Dark Green,Yellow,Blue Samurai Helmet,Rambo Dagger,French Mustache,Winter Coat,Black Robotic
849,2,3352,69.11,https://magiceden.io/item-details/2qUN91W2huv8jQHTyieCdvbjAmZThjRPCw6ebiknrrca,Dark Green,Brown,Blue Headphones,Umbrella,Chewing Wheat,Advanced Red Samurai Armour,Green Cyber Suit
854,4.2,1942,53.46,https://solanart.io/nft/D93xjoQ6rQr4JvGmmpiR5u3BqgCyDZmRoaDh1AjGzhD5,Yellow,Yellow Hypmotised,Helmet With Antlers,Thermal Katana,Gas Mask,Tracksuit,Mud
855,2,8468,46.09,https://solanart.io/nft/B9RuoiDjzbc8mnMydCeoLczcTvToFMkTRt1VmjRZpTGs,Blue,Blue,Black Ski Mask,Leafy Stick,No Accessory,Tracksuit,Half Robotic
864,13,3989,0,https://solanart.io/nft/CcNMEFDQVuZixgCYoBpUR8XfRhUBfcEVNQt4HQubPb7r,Light Gray,Blue,Helmet With Antlers,Umbrella,Surgical Mask,Red Racer Vest,Green + Blue Wiring
869,0.99,7247,61.68,https://magiceden.io/item-details/5vGjdf2bTdQ5LnzRKXKqLeepW2uJ9CRiemP81VXWKrj8,Cherry Blossoms,Bloodshot,White Ski Mask,Leafy Stick,No Accessory,White Tshirt,Spirit
875,15,3825,0,https://solanart.io/nft/7AZAPbwy1vy5zqzPvb6CXXfunQgUMAP2BpeDRhT4iBfa,Blue Rain,Blue,Cyberwear,Assault Rifle,No Accessory,No Outfit,Half Robotic
882,10,2089,0,https://solanart.io/nft/Bc7mHs6xPKFZXij3YAodr5sF982x7X4DFuSt1yYLm6Zg,Light Gray,Brown,Eyepatch,Handgun,Chewing Wheat,Advanced Red Samurai Armour,Green Cyber Suit
891,3,491,71.99,https://solanart.io/nft/CgiPWPUMm3WAmcAnsJWygWm8X1PaANXwGdyEdz7f2F87,Blue Neon Kanji,Ghost,Boony Hat,Thermal Katana,Chewing Bamboo,White Tshirt,Black Robotic
898,2.5,8794,39.62,https://solanart.io/nft/5tg8iNDadevdKMkdaSfj8vdUQohMQkFUga9XLDX49VfX,Light Green,Green,Black Motorbike Helmet,Umbrella,No Accessory,Black Tshirt,Blue
906,20,7968,0,https://solanart.io/nft/BghARDahtJ3MH85SUXSvLcdWnLDx6PpU1CfPkB8yXCM1,Dark Green,Black Hypmotised,Blue Ski Goggles,Naginata,No Accessory,White Tshirt,Green + Blue Wiring
910,1.5,4378,69.49,https://magiceden.io/item-details/3E4W7XWrQkYUqGCz7Ky6G8ZjZaneXGxdUb8tqR1yUtog,Light Gray,Green,Red Visor,Thermal Katana,Pipe,White Tshirt,Spirit
922,4,5074,41.36,https://solanart.io/nft/B8a8V6gBk4H7gx63yiXvVg7Dj34K9X1SZwwhFSq6uxaf,Light Gray,Stoned,Blue Headphones,Hot Yakitori,Chewing Wheat,No Outfit,Pink
932,4,693,61.08,https://solanart.io/nft/HGhDawQuJp4rcCwH6nYtZa75y2xoPvDRcwDubAvZsd33,Dark Green,Cyber,Blue Ski Goggles,Baseball Bat,French Mustache,Advanced Blue Samurai Armour,Blue
950,5,6946,22.94,https://solanart.io/nft/3v1CgiE6g83FcNg2BokxqNeMcKFFLXwiYAbwJJRXVakj,Purple Rain,Brown,White Ski Mask,Assault Rifle,No Accessory,Red Racer Vest,Green Cyber Suit
951,9.51,3070,0,https://solanart.io/nft/5738Sn2zQmMgxTH522wUVog71zQ3e3stBv8uJymwL15B,Yellow,Blue,Red Visor,Leafy Stick,Goatee,No Outfit,Mud
961,4,6703,34.03,https://solanart.io/nft/HGi1GzQiuwV3ojT2tkCHYQ7UuFKS99cNcQPCoS665EDM,Salmon,Brown,Helmet With Antlers,Spear,Cigarette,Blue Flannel,Demon
972,3.18,1084,67.52,https://solanart.io/nft/BCWNiCXQrjWTtngg6K3GKQwLqhPmwv8fMt1FczLUfnDr,Light Gray,Green,Blue Ski Goggles,Umbrella,Cigarette,Blue Racer Vest,Black + Red Wiring
974,3,6363,45.56,https://solanart.io/nft/Ah6QUow2gXaZtMMpfhaR1Nhu75y2xi5R7XNW2QRa9hgM,Light Gray,Blue,Scar,Hot Yakitori,Toothpick,White Robe,Mud
991,1.9,8666,46.19,https://solanart.io/nft/7XqR9u5qQKZpN7zK1ozBx6bRqstuVMRCkAzXyAVwxEhW,Blue,Yellow,White Ski Mask,Lantern,No Accessory,Black Tshirt,Black
1004,1,5889,67.69,https://solanart.io/nft/6APqf42QjVDiar3HW1K1fgVmAP8mA7r6YtZkcpBQBNdX,Light Gray,Bloodshot,Black Motorbike Helmet,Handgun,No Accessory,Blue Racer Vest,Black Robotic
1006,1.3,2063,81.91,https://magiceden.io/item-details/HcvgBqdD3L1FMpLqyKnjBQWjneX5BDfM89UUR8X2G2Q,Leaves,Spirit,Blue Singular Optic,Naginata,French Mustache,Green Flannel,Pink
1017,5,1149,49.03,https://solanart.io/nft/EbY6AoFTSLLU9hREr2Uz8pVh3Fci84jHnit4ykbaUWwv,Blue Neon Kanji,Black Hypmotised,Cyclops,Baseball Bat,Surgical Mask,Green Wetsuit,Spirit
1021,3000,8333,0,https://solanart.io/nft/DjZHJbXYKL9LQbisyDNBAMMCyayMpGsUSghfKq7vKJyk,Light Green,Yellow Hypmotised,Black Ski Mask,Hot Yakitori,No Accessory,Green Flannel,Blue
1025,15,8555,0,https://solanart.io/nft/2EyGRkQ2a89tnuyyCymq61DT7M1oBokgF7JcAnBDiaAu,Yellow,Blue,Black Ski Mask,Lantern,No Accessory,Bloody Robe,Green
1029,1.2,2625,80.38,https://magiceden.io/item-details/Fi3DJaGQk8CjZAMXRx2jLom82qUjNAABA4ydbrCqxzkz,Cherry Blossoms,Stoned,Blue Ski Goggles,Baseball Bat,French Mustache,Blue Flannel,Mud
1030,1.8,1588,79.05,https://magiceden.io/item-details/CWEtxSXseoB9nbw4raDyBrztkZKJGkbc2z5yRek4nM77,Red,Green,Kitsune,Handgun,Toothpick,Winter Coat,Green Cyber Suit
1042,8,4667,3.19,https://alpha.art/t/CzHbUYES5CADKzUqdPDmq5fzBweP7J7LBZyxku3bG7Qo,Purple,Brown,Blue Headphones,Lantern,Gas Mask,Solana Tshirt,Ghost
1043,2.5,1330,73.21,https://solanart.io/nft/4uRMVnUUZGejCWM13f5NuPRr8s3SJNdu9zUYkQvP47XJ,Pink Neon Kanji,Stoned,No Headwear,Naginata,French Mustache,Green Wetsuit,Half Robotic
1047,10,7053,0,https://solanart.io/nft/3y8vSo2mrkJ4YXhNafyGMbScpo46Fyfd4Yo7UrMjqn43,Red,Spirit,Hannya Mask,Assault Rifle,No Accessory,Green Flannel,Green Tattooed
