id,price,moonRank,💎 score (%),storeURL
789,0.15,398,88.69,https://magiceden.io/item-details/HjhvPYrABi2mFYWgAqmAKPo2LkHjb4ZDG1tPs1BZYwbj
791,0.2,968,73.5,https://magiceden.io/item-details/FVTg5nnAuQcL3aPASiyRUaWubWLK2zUHEkWQf6n84nbL
813,0.076,1540,60,https://magiceden.io/item-details/45Tx9HDuYMiqbFTD6QYk5bn88XafgGuHgVx7EFhcFAZs
818,1.1,59,87.93,https://magiceden.io/item-details/2VTx2UDdYr4k1G7CRWKQbWRER1F97WcGNjkWrKHSQ4Ye
821,0.1,637,83.03,https://magiceden.io/item-details/Dq5ebfYA5nYRpnTJfiHCdYpsEw5AAGx7Y7rrf2saVq4V
836,2.4,1248,44.29,https://magiceden.io/item-details/5t1nNs8AVQ5q7zdi7GkBpFZCwnfZANGeKSd6pZbtZD6p
841,0.35,895,73.88,https://magiceden.io/item-details/GqwhybswMVBHhLNsEtMh1mpE56KDDDrh2P8idu2E4s8G
842,0.19,976,73.4,https://magiceden.io/item-details/B9ka7ZrjBpby1o6icAac4ko2n3eV7qVUphha96CqByhD
843,0.15,1123,70.01,https://magiceden.io/item-details/4uyaQgxtp3bWoSBr2Tc49iQwuc4HFqw4at18mdUcG4AC
852,0.34,710,78.75,https://magiceden.io/item-details/Em56f8kzu1Zsz2DcRNXJXiWL9yXNqBDd3oJno44cWqi2
865,0.085,1217,68.23,https://magiceden.io/item-details/FKHsoswDrvw5qunFwG3Mpg9vmACy5WRNvqkJcjrCAx9h
