id,price,moonRank,💎 score (%),storeURL,Background,Clothing,Eyewear,Fur / Skin,Head,Mouth,Teeth
9313,199,7989,0,https://magiceden.io/item-details/6XMLPgjPpoTua6kubc8p8gfpQshdEbnXP1Kym8NojV4M,Black,Denim Vest,No Traits,Black / Gray,No Traits,Pipe,No Traits
9323,200,6695,0,https://solanart.io/nft/4zrjpZtrndFKhWeN7D9eG4tf6XFiyJFtaJf3wNheWWxM,Green,NB-Ape Red,No Traits,Green / Peach,Musketeer's Hat,No Traits,No Traits
9328,99,7925,0,https://solanart.io/nft/HKEqFbgspLSQDrc2259zaDn3vzHDTvcswjAnMXyoR16x,Red,No Traits,No Traits,Red / Blue,Graduation Cap,Bubblegum,No Traits
9337,110,8914,0,https://solanart.io/nft/BPJgnzmCAetgMP8FbXLb2KcBmCrR4d5HusoEomhKDReP,Purple,No Traits,No Traits,Purple / Purple,Viking's Helmet,Sandwich,No Traits
9353,147,4481,0,https://magiceden.io/item-details/8bzggEtXVSLKpRRisF15H1N6iJDUugvp9AHKsqjCeXKc,Blue,Maid's Uniform,No Traits,Albino / Blue,Bucket Hat,Sushi,No Traits
9360,200,5676,0,https://magiceden.io/item-details/HzbDU71NMdgejpA6y9T1GeJtCWEm8GDUDCPTCTSG6n81,Black,Leather Jacket,No Traits,Black / Peach,No Traits,6pc Tendies,No Traits
9397,150,5460,0,https://magiceden.io/item-details/593GtB5WmwUuvSgV6S1ptCvSTEfYUWUA8ULBV8YCk4fP,Yellow,Overalls,No Traits,Brown / Peach,Conical Hat,Eggplant,No Traits
9410,100,3987,0,https://magiceden.io/item-details/Cf3kymvEJfZCbcXGAUesh6vE37Xzgh3WB91avLppUMG6,Green,Turtleneck Suit,No Traits,Black / Gray,Mobster Hat,Eggplant,No Traits
9420,130,1935,0,https://magiceden.io/item-details/H1Ds6mvwKpxbadMJS6Rx5X3Xu5FYrqD7wHff2sjTzrjd,Green,Hoodie,Wayfarer Glasses,Green / Peach,Umbrella Hat,Hotdog,No Traits
9453,300,5794,0,https://magiceden.io/item-details/GdG2kr4rd38Wp2Bja62ZSb3uaw4a6D71Zs5eDfueN98V,Green,Striped T-Shirt,Wayfarer Glasses,Green / Green,Fishing Hat,No Traits,No Traits
9470,5000,105,0,https://magiceden.io/item-details/Gnb86N6iJoVRZqV29BfEqM4JWnYfDLJa7SDbw4Nvu27E,Blue,Black T-Shirt,Wayfarer Glasses,Black / Peach,Sun Hat,No Traits,Diamond Teeth
9473,150,5930,0,https://magiceden.io/item-details/9EmdcuWwWsS8Y61KXv7CqMRvGzwVGnurk7Eo88aeSF48,Blue,Leather Jacket,No Traits,Albino / Blue,Snapback Cap,Bubblegum,No Traits
9480,240,6776,0,https://magiceden.io/item-details/EJ7tudKeiSxMzLWmFV7X5aovs7L2M8bKF4TkNt7ziyZp,Green,No Traits,No Traits,Green / Peach,Fishing Hat,Cigar,No Traits
9490,99.69,4719,0,https://magiceden.io/item-details/DGSDoyGLVDm4VLGvCu89hr32sdQZHW6m1nLd2hYmra56,Purple,Leather Jacket,Aviator Glasses,Purple / Peach,Viking's Helmet,No Traits,No Traits
9493,150,7377,0,https://solanart.io/nft/4vkM1AtGBWjLgmQXPgpg4dV9GZ1T5U1tx33iUP75JQUk,Teal,Turtleneck,No Traits,Brown / Peach,Mobster Hat,No Traits,No Traits
9499,150,6071,0,https://solanart.io/nft/BSsToLX9rs26M4UbQpjW8a8H5fbrvH4e2xgbVfv8m7tc,Red,Jungle Explorer,No Traits,Red / Blue,Wizard's Hat,No Traits,No Traits
9525,369,4266,0,https://magiceden.io/item-details/9t4c83M2jgL2aLQk37gEhy6vdBuavYEs5HJx4MG2XQdn,Blue,Academy Uniform,No Traits,Ice,Baseball Cap,Sandwich,No Traits
9539,95,2741,0,https://solanart.io/nft/F7XFhwfbeiHi2V59DRHkhXc568Eavz1PvDZ2ARTiKB6o,Yellow,Overalls,Ape Vipers,Brown / Peach,Beanie,Pizza,No Traits
9551,129,677,0,https://magiceden.io/item-details/2X62tWRC1wHoDDhYm5aUBRd43T3fC7vVGvfwiqLYxE8x,Green,Jungle Explorer,3d Glasses,Green / Green,Sergeant's Hat,Soda,No Traits
9557,100,3898,0,https://solanart.io/nft/36YuG9bsAJdgrc8KY5k1eBbj3z1TWbW4RRRigCqxdEv7,Purple,Turtleneck Suit,No Traits,Green / Peach,Musketeer's Hat,Ape-le Juice,No Traits
9559,150,7024,0,https://magiceden.io/item-details/G6c6kkKV3LCLoNdtwCBDmasXR9RdmQLu7rJdBrLL5LJE,Red,No Traits,No Traits,Albino / Blue,Sultan's Turban,Sandwich,No Traits
9565,135,5618,0,https://magiceden.io/item-details/3fX56LD1GXCFcnXQgyS9LP4LTKDs98xGjM5qwCVRHAkP,Green,Hoodie,No Traits,Green / Peach,Sultan's Turban,Sandwich,No Traits
9578,109.994003,9157,0,https://solanart.io/nft/ETek6q3z2VrR5b9oRGb519WYDJDqUXSvUYibeRu9g81V,Yellow,No Traits,No Traits,Brown / Peach,Baseball Cap,Burger,No Traits
9616,227,8832,0,https://solanart.io/nft/DQgca5JqQhGaefFYZNWnLjJuwYesZfHhaACEaE8uTkJw,Red,No Traits,No Traits,Red / Blue,Sun Hat,Drool,No Traits
9670,98,6545,0,https://solanart.io/nft/8NS5xrQCtP7iqgPazACUgH9KYghaCsFbrCRf7N3CvJki,Green,Tie-Dye T-Shirt,No Traits,Green / Peach,Conical Hat,Dirty Fiat,No Traits
9681,85.5,2945,12.91,https://solanart.io/nft/AucpxcrqWP3MZMegxtpG8rZLtCQS3tPsJW8f1VQWDuXD,Blue,Leather Jacket,No Traits,Blue / Peach,Fireman's Helmet,Sandwich,Wooden Tooth
9692,199,6687,0,https://solanart.io/nft/DNwWJy3AfuCkjdps64F5MZvicDh1eWvcAgmn2ZNinqBT,Blue,Black T-Shirt,No Traits,Blue / Blue,Explorer's Hat,Corndog,No Traits
9735,95,9902,0,https://solanart.io/nft/7AZcEmtXTCvMX36UmD4CX5tPj2UVk8CqtbQmfkcvZBK8,Purple,No Traits,No Traits,Purple / Peach,No Traits,Pizza,No Traits
9742,160,7973,0,https://magiceden.io/item-details/9nJyvzkT2hjM4wLZAu9z4ruZQ5UgZkoWSh1sNHXySyGR,Blue,Bowling Shirt,No Traits,Blue / Peach,Sailor's Hat,Sandwich,No Traits
9747,126.900002,9379,0,https://solanart.io/nft/8UosAQY9hKtHZVTGSfZB6CkEWGySSCRSBPiRfnWR9xqt,Yellow,Turtleneck,No Traits,Brown / Yellow,No Traits,Grilled Cheese,No Traits
9749,135,7031,0,https://solanart.io/nft/6u8i6jWUueX4fbEE8fshSx1cTXA7pQZpMCn9sK29zArG,Green,No Traits,No Traits,Green / Green,Mobster Hat,PV-Ape Glue,No Traits
9778,130,7479,0,https://solanart.io/nft/7GujZ4Loe5KJSP9UbCXM9YqUejpzcGrbF9YLzEfcg2KP,Purple,No Traits,No Traits,Purple / Peach,Top Hat,Banana,No Traits
9804,149,3750,0,https://magiceden.io/item-details/9TQ2G8fD1Qvape9xPq92wijTm66kwcPFEftJfMppV6mB,Red,Overalls,No Traits,Red / Blue,Baseball Cap,Ape Force 1's,No Traits
9808,120,6797,0,https://solanart.io/nft/6XBJsPpdLCFin4fN71jhsvBFicRrwJ6aPe6JTENzaoi,Black,Bowling Shirt,No Traits,Black / Peach,Baseball Cap,Pizza,No Traits
9817,150,180,0,https://magiceden.io/item-details/EpaVWeReufFr6hSz5Ua3fpdrUJuqAsgSqc77qDRjRYq4,Red,NB-Ape Yellow,Aviator Glasses,Red / Blue,Graduation Cap,Grilled Cheese,Wooden Tooth
9824,150,6711,0,https://solanart.io/nft/J8Q3CXvrrsp9UN7U2xByGyP52oWH724eByySaEBppJ9B,Yellow,Dress,Aviator Glasses,Purple / Purple,No Traits,Banana,No Traits
9878,102,3454,0,https://solanart.io/nft/5hsVEiGLFTpaZuGQSUmDserpPFnigEKqvrGuoa6QDt2W,Green,Ski Jacket,Wayfarer Glasses,Green / Green,Fishing Hat,No Traits,No Traits
9901,150,4109,0,https://magiceden.io/item-details/ER725dteQfvt5M6ToseQC3VBsC197fLHHmNq4iu6Gqc6,Black,No Traits,Wayfarer Glasses,Black / Peach,Floral Crown,Pipe,No Traits
9922,100,1113,0,https://solanart.io/nft/4iRbHHpCGD71bXazeiyqkYQ4jU9rtUEaPSrnJ8ag4BDv,Blue,Overalls,Shutter Shades,Blue / Peach,The Croc Hunter,Eggplant,No Traits
9933,100,5775,0,https://solanart.io/nft/CkEhKxLixgk1QWS2FC1Qqh4T4mZkyiKvmQj12k8Dn3qs,Purple,Black T-Shirt,No Traits,Black / Peach,Floral Crown,Dirty Fiat,No Traits
9946,185,2890,0,https://magiceden.io/item-details/5sdNzLCHuk4Lsrd5mwiykCNxi68xfQj5fVWt8KUPBbFu,Yellow,Fur Coat,No Traits,Brown / Yellow,Sun Hat,Soda,No Traits
9953,125,913,0,https://magiceden.io/item-details/92X93mqUjXxjxteyFx96UaFYTWMHJtbL858DprXhai5w,Purple,Overalls,Wayfarer Glasses,Black / Peach,Sultan's Turban,Bubblegum,No Traits
9960,99,1952,0,https://solanart.io/nft/EK1WGrBF2LpR9pxp2snRi8jT2LNB2wL38U2TpxCjpAmy,Blue,Police Uniform,Round Glasses,Blue / Peach,No Traits,Sandwich,Wooden Tooth
9966,150,831,0,https://magiceden.io/item-details/9hDnKGTibc3oVDg1WDjP4C8ZCBagyiFuwpnFDSZnjTEJ,Blue,No Traits,Ape Vipers,Leopard,Sun Hat,Corndog,Wooden Tooth
9978,150,6569,0,https://solanart.io/nft/7pdkMHnuh6bafdoUrMrUdRbepruZN3t8gWEtKvZfSjWd,Purple,No Traits,Ape Vipers,Purple / Purple,No Traits,Sushi,No Traits
9992,115,4660,0,https://solanart.io/nft/3mspU3k9aLrneejV3nwFKN8VtT7XRqYUyWQU2f5bFVs8,Purple,Hoodie,No Traits,Purple / Peach,Sergeant's Hat,Ape-le Juice,No Traits
