id,price,moonRank,score,storeURL
5127,8.67,673,1100,https://alpha.art/t/8gHXVZ3PDiakKL9B61g7K4gzqQAefiSarkKziJtBTVNJ
5128,8.83,6665,7108,https://alpha.art/t/sB4yZVD8FxZCT68stumLKUcCw9hBgonyNREJrEvfYvf
5131,59,2352,7812,https://alpha.art/t/ssFPk1q3SzuCbeSxrNgRw5No7F1Bb8uxgNuAtK1sREH
5138,6.4,2351,2551,https://alpha.art/t/CooKRNpdqV5fj9w6SVSAFuaVzUL6i8RJ5jp7acuRNVyg
5141,5.641,4114,4238.1,https://alpha.art/t/FLRZ6FupQUgKLZRANgY9LVtnvrxYuHzRwTMrxwkbcSau
5144,9.69,3019,3548,https://alpha.art/t/7KcqAKoNdcRXu1EP5o2N8My7BA7xusRCSd9NLt4W7vcL
5150,19.6942,6775,8304.42,https://alpha.art/t/HDmjbjUMw1d4gF5sheU7WPSK1xSNKGwBGGjdjHvYw6LG
5156,9.69,3821,4350,https://alpha.art/t/AqShdVWJVdAUWgjzKbjh2tPkk56XrdsnCzyorPXutzWu
5162,7.4,2195,2495,https://alpha.art/t/BcXimTxgZtRB7qf4kpsMcJUteWVZXCeixtCGiJCwMagB
5164,11,1837,2497,https://alpha.art/t/CVgxgHNAkHhFeoMxv6SwvPSRuZroJJeGU6fedNEyMGHq
5169,11.55,5844,6559,https://alpha.art/t/5xQCprTjC8yv7qBaDVFbpxiDFJzVzM27XdR7CPrcH8zq
5173,9.98,8166,8724,https://alpha.art/t/Gq1rG1yoxCgazthXmE7kxRYq73FMQGkRLBjbjmvKHYN7
5181,7.36,1878,2174,https://alpha.art/t/GBEY4r19exC3GLLwVSL7c1cCpFd1WEEQasYbd7ogqf6P
5183,8.88,9385,9833,https://alpha.art/t/2dXG3jKM1WG87DUCNaGFSdVVfjWZGtTCXnphrmCdyyqU
5194,7,3874,4134,https://alpha.art/t/BPjLgsQkaEzzHELRMiL83v2ynsh77QAMfbSEDoVkeqL2
5206,25,5692,7752,https://alpha.art/t/3eAmLxVzdZ7ypYhMvh4b9iGjzPsdJjNnMBtyhAweiD5A
5209,11,5060,5720,https://alpha.art/t/LDLaXDYKZNZoqCjkSWv5evbjzPatUu7G6JtHAW1m4uD
5216,33.33,7127,10020,https://alpha.art/t/CJwXjHSRPF8b3K8kVin9GfKMk5JK83uwSAHk6TAtb4A9
5221,25,303,2363,https://alpha.art/t/4sScRLF54vLPFH9ErYJx7YtvzFcM1MVUnPcmh5fFNewp
5231,11,112,772,https://alpha.art/t/5q7mgzCHGDSWcJYLxVAyjFzP9U4CKb2Upr6wJrci4rRQ
5232,16,7873,9033,https://alpha.art/t/GjQ8fKut2ju6F9tZ832eSV4uf2w4ACmzvYySHEp7nof4
5245,10.1,6955,7525,https://alpha.art/t/3UcDhaSHZvLwR2vx4xdea7FaSYXb9wCRHCuoJ4GA6b1N
5249,35.5,1518,4628,https://alpha.art/t/9oLPozuWzuvxPVU9UqkoA4iRTDRcpEGmf8bkSfDjRUeX
5260,6.5,1471,1681,https://alpha.art/t/D8HpwsiF3a7R58tvX7d1TpUHaJRws7UyBRyDwKMo5XG4
5278,22,509,2269,https://alpha.art/t/4JntjDTDCZ9u1o97UC5tAiFJ2qtCCKxWSu8fMdmQxnrE
5282,100,631,10191,https://alpha.art/t/CX47p1MQoL5KvUUA6gkNgQCNBgdcbpgnrRFSNLpcNEek
5285,5.32,1898,1990,https://alpha.art/t/BWZnXtH7bv5eZDe4sCE75eU2413hUBCotaqZQZA5Pj1D
5288,10,6780,7340,https://alpha.art/t/5LWoPEzYRwoLoyvDW2fmtsfSXqyA8depgDaQexpC3mmX
5296,13.9,7723,8673,https://alpha.art/t/HSYY44EMheb4ac8e1kyovHq9JwExiovDLrTerSvQ4PwW
5308,666,1537,67697,https://alpha.art/t/3EmXxeYgXMGAJXmRCs32tamxkJsAovgcBEtTU4RztYrR
5318,10,6718,7278,https://alpha.art/t/87WNRF5WerUVroF4DyHtafr2iB1BG5avkevtnjawDYHj
5323,20,354,1914,https://alpha.art/t/2zNyUh9rn3cjuwYfqDNCWXdt8ztx7LMFXDNzHnHVNTXf
5329,11,7191,7851,https://alpha.art/t/6JEi2ab3P1149GBNYPi9a45iL1R8BGerZL6CPhTxiWMc
5330,13.48,6655,7563,https://alpha.art/t/H4XwSsJprXhhDfCYkENQJdcbSZssWPGJCX6QSs6442mU
5333,11.1,9451,10121,https://alpha.art/t/844SPiMa29YUcAmjsPC8HwKiS1wBnAPzeSu2yZ4U3gJe
5339,8.8,6589,7029,https://alpha.art/t/14ga49TKXJsNMfEe4B8p2ueq51q8xjZfaS4npFQVBuKe
5340,45,5898,9958,https://alpha.art/t/Apo4AKzgTpXFzCLBpVRPymS5DdwYcJZoDmCphhLN2fej
5341,5.65,8140,8265,https://alpha.art/t/BAUJ4edCA93TPgRRWQH8jvUe48gAajdxeF64pNSPwNXr
5343,18.9,5015,6465,https://alpha.art/t/HwDUfKd3juoNwF9A71tS9Rt2UVSPApriWFSd964RDSMH
5358,42.42,784,4586,https://alpha.art/t/4cTxJBqrcgFbUE5njcUQpEjzcJJQcFdAazWAPPfMGuhV
5359,169,554,17014,https://alpha.art/t/EsAq41j3KMvkP2S6HZrhxxJZFvXpoEtXbWNCLWucSMBY
5362,20.33,3708,5301,https://alpha.art/t/2RZ3JEgszkMzDaMjhM5ww3nZ3ECpUfCjn3KPhDNKe36N
5369,11.6,2481,3201,https://alpha.art/t/8bbJWtdeXYUaqQPULTjZXK6Ce5jAxB9XNMCPqheX21ZT
5374,600,519,60079,https://alpha.art/t/AuVP7YEhtNtavZAy37dvU8epyPD6C2bphdF78WQaGzRW
5386,33.299999999,3807,6696.9999999,https://alpha.art/t/5FEbvGnpyYqWMvnn2PSjJSVMFhMWLaJhfNrMir2hudPG
5393,12.5,3254,4064,https://alpha.art/t/8MsSpBn99smfsQdaviBeRQ5cfJYWSnG5N8fWwD4qDoGR
5396,14.9,8225,9275,https://alpha.art/t/ANMxrxahNmupTHn5mJW5CDLyMFMYLryKvvvsLgZPN5kw
5410,7.9,9024,9374,https://alpha.art/t/AfFR6CAYTGYFJ5vqCLDZT2j773mT6F1k99aLNZuXuZYu
5414,15,2998,4058,https://alpha.art/t/2jmG2y5xpFaAVbTLs8Ydv3uzWFyzRiFEpAFeMZT11syK
5419,5.4,3579,3679,https://alpha.art/t/5K96j8ZWFons74JqTA8KBuuSmr4mxtrhWxY2faQSTvfE
5425,7.99,4605,4964,https://alpha.art/t/5zBCxc4pirxdGiSWrQEATkc95g9ZGUveZo3BcHgj5tZU
5429,10.1,6713,7283,https://alpha.art/t/3iJhzpfyhom93PE3WKAjwjvg8v1VovLRoS1XF8xkv5xT
5438,10,115,675,https://alpha.art/t/34V4bPApw9UHpgCutD4VBpjvpxSvtuBmdVBbNuTuboGL
5441,7.2,2249,2529,https://alpha.art/t/HiHWNnE1oJPUHnCqsZxaZzkGbLp1aP4Z5ukCQXUpGPGJ
5457,12,3413,4173,https://alpha.art/t/4CkwHtfYeRTbcBZvr7oh5ncqtjoRuc2wz9oiTTd76Mff
5462,6.85,2478,2723,https://alpha.art/t/5NFeD7o2rbz9LBqK4oXDVGEJsNScECFfYx1U3RgnXGP1
5468,19,381,1841,https://alpha.art/t/4T2WMCDCZf5dzy1GdVhHB1JpsVfrTZeG4wSzPcEpYa72
5470,12.34,6890,7684,https://alpha.art/t/DamyPeDuhks5H7qMZrJWyTR3YPqyCupCpuqQN1pLPC9B
5475,25,6241,8301,https://alpha.art/t/7SzTt2FGcJ7dh56Zghr16t6iu68CgvptSTGnanPCkbrB
5479,5.5,8035,8145,https://alpha.art/t/7Covj3KTxmsDENW8d2HRf9wF8FBXPjawpYN3LmcVXSVw
5482,13,5570,6430,https://alpha.art/t/9hY4zawxvnbDPxt9gZUbmMDheNM7t4JsVtaCQ8tzqdSU
5489,25.5,611,2721,https://alpha.art/t/Bm4SVvxTUM2C1WaEZJcuffpV3i7DkEmT9bFo8vZ9KFRq
5491,39,257,3717,https://alpha.art/t/HouWGYCtx8Q3MGV7fN5eNxmHmiTyNgqdfcWLmr1ZxF6b
5496,22.5,4138,5948,https://alpha.art/t/9VXUYhaQh5L2ouF1XE8QsXCcv2tmE1i4wKuoK1MvWduf
5497,16.69,8580,9809,https://alpha.art/t/ioXEGaRr2Pvc6LTRub8LNySFYaBVjRbrJP9CDrxMVgd
5500,1000,1827,101387,https://alpha.art/t/2DMqontHVSEm73UZ87MoWRT25AGVKivNe3p7HSngxSKQ
5504,13.67,6238,7165,https://alpha.art/t/H4UJLcbzdTeoNbihGnpmocUhGAE5ZwyyFgFePmgin3C
5511,22,6206,7966,https://alpha.art/t/J1JC8MFU52yhhDQVbukmneCRThAVedYY3EsLYRqAGce6
5512,21.69,9011,10740,https://alpha.art/t/A2CsBbq24u42H36qZynn8DQNdKHP8MAG6k7Kga2xaJ3r
5513,8.8,7313,7753,https://alpha.art/t/7M9F8khGY4fN4E6hizqKHdq2t31AN4m4Dk65DG7WyN6L
5518,16,2640,3800,https://alpha.art/t/BKVmYM9QBzrhUCd1VvYegu6zEbnfqoEke3VS9bYogiW
5521,6,1178,1338,https://alpha.art/t/EByb8ANjDtLk9iaB8S8dBnXBQMHPRzhNqU1jFtpf65YF
5522,7.4,9523,9823,https://alpha.art/t/48VKjeQYJnosCcoSEg5J1F6MCFLcsDsZHgG3oYxwMUvV
5524,19.69,6918,8447,https://alpha.art/t/82uoLVHDhxAcLCgPRFG2YwNvxU9ZAk6GEAYZ7PZ2vwTR
5526,16.399999999,8498,9697.9999999,https://alpha.art/t/4xoF8QV1LFXCnaeR9ku7gyU2Sea4NaJoDeG65fZhyrY
5528,13,3223,4083,https://alpha.art/t/DDepmrxPZwytXz4gBSHzvWUMhYUyoyZireojADgjSoQ1
5535,29,2094,4554,https://alpha.art/t/AGGk5buCDWBoWpgZaurap7j6JhpjH5Rvt3SGNR1rVUiM
5540,12.5,3278,4088,https://alpha.art/t/9gpsyY5XpXKA8Jq1rJxzhLqe2vVkv3ocrWFJfPdqUw9T
5544,7.4,1357,1657,https://alpha.art/t/4Xtyv3s7GMpQ1DaHimGkSLr2PX3PomjyYAt2TgzHi8Bq
5548,11,4095,4755,https://alpha.art/t/CUmGPMt9f2hk8Jdi7Eu7KGGntUUTBaWkHqxEDveN9Xwg
5550,500,117,49677,https://alpha.art/t/DnaZ8CrZEj4VMvBvbzUUaje4dUBHDE6jaAWqqEmqGBMc
5551,9.8,3178,3718,https://alpha.art/t/Asv7hw5wtwnYZLn2Qw4MXj59gW27TaX5FvGFC9iXWLo7
5553,120,581,12141,https://alpha.art/t/3av7LewBRDdxeZszui2qW2fdnGFdMR5s5n3cYojXjqQL
5555,9.99,342,901,https://alpha.art/t/36brKWxq3gJtN8qKNpNtLKp3ivRWDvtGFKbmVPHFnUuG
5567,5.32,7121,7213,https://alpha.art/t/9qcm2ti6QdeuXNAgtVYJk4eaCSW1GjzBeyENgHWPACPv
5574,42.069,2100,5866.900000000001,https://alpha.art/t/2hXDYtAY87jE3ptp9hA6c4WKkXEN2Fcj9NELAYASCkVN
5576,15.69,786,1915,https://alpha.art/t/9ZkeQ9qnqFJjrZuzLjQc1dEBoHxtiQCn52ZshcAZKohg
5577,7.5,5734,6044,https://alpha.art/t/61bh5Fb86YKehz4wAFWHVizZT7jL4CaEbspuN6DQfgG1
5583,5.65,2232,2357,https://alpha.art/t/FPGkvdfGWM4EjfyqPPJ7s7NwbD9kSbruC3MMq3N9Ygro
5591,10.5,5228,5838,https://alpha.art/t/HsmMrcX5caWy56AWaWjRyqcwcZKmmEkX9swYtsL2dndY
5606,12.7,5648,6478,https://alpha.art/t/6Mf7vTt7NeQTRPfDRaePS4hTYNCawME59vYBTyRzDvag
5610,13,1212,2072,https://alpha.art/t/G7YEnU3VThjctMmTQU3GhF9Y7dYnK21WQxte1GrAKP3N
5613,20,1062,2622,https://alpha.art/t/2MWCAozmKu8PAooLWK1Hu5PugcxkmjUdQyu61kgjRSZt
5615,29,993,3453,https://alpha.art/t/DJYbXo8n4d63KVHpHpPBysgYpVG7sA6YujuxP4feKcr3
5616,15.77,1939,3076,https://alpha.art/t/7dhxLCeM2Con5yXPj493RivS2krvqN8xCeseP689DGZ6
5617,19,2237,3697,https://alpha.art/t/GdmyhjRyVXK2PyjKbEKUjcMHpw3Rjm4Qt9FKoZec1rke
5641,13.9,371,1321,https://alpha.art/t/2hYRhkqbeZfnFfxCY83wf9Xg8NbhieJNcNNyRxoTBTVz
5647,12.4,9222,10022,https://alpha.art/t/GKwXFYTU1uopor6VR1MYGbL1thTdVPeHCKM5K8qZEZs5
5650,8.69,4532,4961,https://alpha.art/t/8Loi5YjkDRLkiNB58rMVSwq2Tw8neoniKsMQeDMv7pGs
5654,6.31,7035,7226,https://alpha.art/t/Dpqjvu9hACqvrpzUqL2UtBeEDWJZjzU1kvBTQoVSnuw2
5658,18.88,1477,2925,https://alpha.art/t/9RSMXZjjaVz4FAb4oP5i4oNE5RFGGMCdYPhad4ssZX6g
5662,6,3340,3500,https://alpha.art/t/BScqbpwsEEvpAZtoSC5vrTyJdUvQrAaXvopFBrPF6isN
5664,7.8,8731,9071,https://alpha.art/t/E7gpe97EfMwKBoi51BsWqq1iD9tfY459ikz5NvAFTkYy
5668,12.69,6992,7821,https://alpha.art/t/9w29TPzkdBArk4Z1cMS2kYGoPB7FnNistB6WUjYN3iQL
5672,15.69,4069,5198,https://alpha.art/t/A7ZQyBpFGaGb2cSTgA9qTJVSB5GcRxfNoGqFDpzsoDyn
5680,19.6942,7135,8664.42,https://alpha.art/t/ApMZLXSgPu9PzvFVoa6hLY1JwNQV39HLHgsRtWNmQom4
5700,21.69,5815,7544,https://alpha.art/t/2LaMYchtMj3i6twBA4MTkL77CY6KZBhtxt8scVEbvQq2
5702,51,7074,11734,https://alpha.art/t/FXi9fKYdA6WKZagAADQBnBtp2EW8LbwzWsCkre72thF7
5708,5.65,2679,2804,https://alpha.art/t/7xgBSLACBiMshFfTuBuzGbdcdLMv3nZ6DR7pxuA5MTJL
5710,444,1619,45579,https://alpha.art/t/ADodoXSkQZ8c9vzUXL6XZvNTUcF4zPahB7CMiGkrVM6K
5718,49.79,7370,11909,https://alpha.art/t/HaTGptKMEs1FDF8WUBe5RjDSXi95ecLBWyY5SZJ1jvqJ
5719,9.9,157,707,https://alpha.art/t/FTJCyyXgAqGWLimM4FzufS8dLStWG46j4GoNB5sooLJJ
5721,9.99,6264,6823,https://alpha.art/t/6xzQVX5omWBRgz4MxfFpJcu5HNJvK2V25LT6DBS7g2zy
5727,19.99,6344,7903,https://alpha.art/t/2PTGwQTgo62FjqngEFXxtK7JV9vbJABdYaK1E9nfzABo
5734,69.69,839,7367.999999999999,https://alpha.art/t/7sg8YXCJhPKqyQJKEJCTtAG8NnUah6FiVfumEjzrdcnx
5736,6,8941,9101,https://alpha.art/t/3Rgb63s9np8DWNEvA1Gj4X4e5DCakZS94NU1ZrF22F2L
5751,11.7,4379,5109,https://alpha.art/t/6yi1LEmy2rzgMzGE5jYQLqyPdmdfKnNHH34nBYKKNBwH
5753,11.8,1752,2492,https://alpha.art/t/Fxth6NPVLWXfUh5XAMEE5YonTw5kxmxsUkeDh9dkqTB1
5762,11.57,7701,8418,https://alpha.art/t/56goSr4NBcpK9xgYKEwmLMUjTB8DdLztiwAi39BcvfQf
5768,6.4,9560,9760,https://alpha.art/t/5TRr6nqqKM1h57eCoyEbAiPdsE1paN4VsW24xjc9ckMp
5770,19.46,7798,9304,https://alpha.art/t/86Nbp1nW1Fak9gnpRmRQ4r6a7VjLMABV2TmeLFomZ6Ux
5772,18.8,1676,3116,https://alpha.art/t/AHjx56LsoKWndUhM11GnvVdqWSXW3GWNN4fHUkEjQUcm
5783,69,363,6822.999999999999,https://alpha.art/t/FiUZKMsSVQV4Pwuom4B6P5wmviLoy8LPZwVNvoTESwLH
5784,12.8,3812,4652,https://alpha.art/t/8QizopAMakXuiNtgRBqCL6SJxLfSKWPhtkdmbnnmkACF
5789,200,559,20119,https://alpha.art/t/2hHkEmsXhsgwNEZw8tb8VC95n2gErTGpkMmbB6Hr1Qf3
5791,250,1905,26465,https://alpha.art/t/An9HP4846Xt6JoMRa7jCMpLNzZ53yJbAxSFaDUjvgW3C
5799,7.5,2678,2988,https://alpha.art/t/D1AK2QdYBtRVXq2awu4PB9gsEM4y5Zy1NBataZi8y7hW
5805,10,6822,7382,https://alpha.art/t/6ZXupyaX4rZgxLjBBsQk2aZuVPRY28EEbA8n4VsHAgLg
5816,9.33,3070,3563,https://alpha.art/t/6v1oFsymwEF3TqVscZdrk4BPfjwETE4virKwtxj6kAxT
5819,16.5,7282,8492,https://alpha.art/t/4v4kngdDjrDjUmNwcPc3ozBQqpScmBvNGvWHeruCqnWj
5824,33.33,1290,4183,https://alpha.art/t/8YM11RQnBoEfP7DokVuRn75Hesfvp3xGnhhQPFuWcANS
5827,5.769,7087,7223.9,https://alpha.art/t/49ZUF5iJYW4p6S8YZ98CmB4PX5QwQNFMQDryRJbuF3As
5832,13,4253,5113,https://alpha.art/t/5rfPZ9abPwLioEXjEMamoEU7bPGLtZepGzb79EytTgbd
5838,7.5,1077,1387,https://alpha.art/t/4rdGGNNyqetNmLDsqJUn2ipy9eXqK83nihA8pR1aA7r9
5843,6.999,6319,6578.9,https://alpha.art/t/EKuYLc671F2HaPDKQM6ajQqqoDoxc5ZT7DsGMByGihKZ
5853,8,8954,9314,https://alpha.art/t/2bLwsuXoWmpAVjBvdxDspsBMtRwonKSKbQGhnL3HshW5
5858,14.69,4047,5076,https://alpha.art/t/2f2W4oGB5EWULs2ZZTdYZ9K8WwfoMTjJDnA9wVCn4J2z
5860,16,8214,9374,https://alpha.art/t/5cC7QkQCzbLKRbEeYXAJhCu9NQTnGssCLxJg8Z1oa8EN
5864,23.32,4239,6131,https://alpha.art/t/HhyHHMqW1tzy2XEvuipZaVZ3kPSXfSSs39qHYzoNiRZc
5869,38,6905,10265,https://alpha.art/t/9m8L9CKhrexnqT7zii6xaYjmyqAs6PBUZRsPek33qoa2
5871,10.1,6311,6881,https://alpha.art/t/BVnwJZ9iKVunZuGJGoUJTYUKX8qXABJky9C8bxBXikWH
5875,8.3,3551,3941,https://alpha.art/t/FjYq1NUoUnMWfKoqkpUKovvWuqiSauKPQkDw36gmz7VA
5877,350,495,35055,https://alpha.art/t/CXmFtda3KdnLwUR1R3a3rQgH7LChqwjSjQ7iE9EjEa31
5881,33.299999999,1650,4539.9999999,https://alpha.art/t/27Jy7DMg9PVJadVxSotZh14QqW1Pw44x1oybmWBHBhRP
5885,470,3564,50124,https://alpha.art/t/CSVe1wEDdCfikGP6tDyWuNCvF1gCQqkERkytDnusL63v
5890,33.299999999,6292,9181.9999999,https://alpha.art/t/5drSXMrLFHzVWDovJVSxu4TV8KWCtaRNZK3cEMq6xvw4
5904,7.77,4642,4979,https://alpha.art/t/FvnQofKoUb2Gy9cng4bDoCHZcBvW4A8WB2C2mbRo6PrV
5905,35,5965,9025,https://alpha.art/t/G283ZMZP1fxs2387hA7PTCAFjrVLGdxg8LFD5oA7FpML
5907,13.33,492,1385,https://alpha.art/t/49XhsYUuBvuJkYdKeJ1h9GquyXEZsm47nN6GNoWKsXEu
5913,43,1434,5294,https://alpha.art/t/BULb9pQGiorDMssvFPxbKWivxvouXAfPNhbdSH4L7Kng
5918,62,883,6643,https://alpha.art/t/59HyozFwTLk9ntu8tjYQxNWuZCeU9JTad4UFfVUi9Nmm
5920,6.85,4440,4685,https://alpha.art/t/2r24N6UDvYMWcGgWrLb8AKoS1cJNgG2MiYi685J1uv7E
5926,10,9407,9967,https://alpha.art/t/9nRfDkGw8nUXFU78V8NNZf2t37RqDMpHcMD8gsRPa8Xy
5943,8.8,1058,1498,https://alpha.art/t/4QVAmXEG6bhd36bTacYxiAsPwJQH6UUoQWXL3bCrDMLg
5946,14.5,2613,3623,https://alpha.art/t/Bm6wLYLEWgRxwqeBepvSJiBxPkD6a3s9D5q9Y5hFTqEH
5947,29.99,4890,7449,https://alpha.art/t/7nTdsMdHCTGVJSdGVr35Bj2sjyUJuB9anmorYBq7vM1F
5948,8.5,1936,2346,https://alpha.art/t/6j4n2bBb14RsnNmtqPS5f69TaxGFTN9AGnm8aoo5xteQ
5951,9.5,906,1416,https://alpha.art/t/5F2ESPoFfqL3hDZnoPoaMFc5P2d3J3sbLaM4EaYbntUp
5957,47,3563,7823,https://alpha.art/t/DbHB4dpCJWEd8otNJZJUUAY39tZgrQMTyAf6cPkKE3Px
5960,18.1,8609,9979,https://alpha.art/t/4UrejiwrfJHXJC9udEDWumDzWPapV5JKopTR1mbub1ck
5964,33.299999999,6075,8964.9999999,https://alpha.art/t/5Hcviwx5Fg12XZuJ28CeKD6dqtRbcaeNi8RENSq7D3XZ
5968,13.33,9455,10348,https://alpha.art/t/426H34Sg6FUs1KQzaAxQ8TmFfoTwznbcSE4Zvcg52Xux
5974,33.299999999,4702,7591.9999999,https://alpha.art/t/5fGCPEhx9DtZWVTqtuxiBNZmcQ8gGrsJX2UduVinzWYz
5983,17,1612,2872,https://alpha.art/t/HHDePGDdbVKvxLisAD6cWgo2dbA8SFp6Cbh2Esug7ZZt
5991,9.01,1270,1731,https://alpha.art/t/3oghyMMTfDQooy8Uost1QyLwnyTiwUN8ikNvgyxVRNSv
5992,7.6,3176,3496,https://alpha.art/t/Da7tmhPzXuxzeCkkrC1Y1p38oJMDq4ug1BLCCccgypfw
6003,14.9,7271,8321,https://alpha.art/t/CCRaLi9Vr6nVUcvrsE4zGibMMqM9MpE7hSGdupBESmgX
6008,12.1,3082,3852,https://alpha.art/t/AYxuozZf6Me8E7kN4YxpcYzKgbDGuZRYNhCFDNnV26VM
6012,12.6,8300,9120,https://alpha.art/t/4Tr4YcRy5AmiymUo3bBcCEF5sfYSQCAATr6mp82t97NJ
6016,10.8,3717,4357,https://alpha.art/t/BSycpfUg5aYgEAqkEJ679CKMVUztwrsvBgLTmgH2yGxg
6017,5.8,5430,5570,https://alpha.art/t/HGquSXedmDG1tvEXuwzhppRwygQy6sFWHo5V8C5F9wka
6023,15.69,1917,3046,https://alpha.art/t/HEuTGWZcACHW4RcKezSmbgYur2zZU1njpvCNDXdSDwjh
6027,11.5,7729,8439,https://alpha.art/t/5DejqyaU3iy2DqUxsvuasPLP8wtnwNjQFW1iJMDGDENJ
6029,10,3000,3560,https://alpha.art/t/3SoDMZB7V2Ci3tm4CVP6W2J25KANBt4tRQpE9Awoh5nx
6038,18.99,2762,4221,https://alpha.art/t/88wdMoyeg9N2jgpzKtSSyssP4MZAkjBwUsXFxA9Bkpn1
6042,9.85,5018,5563,https://alpha.art/t/CRuUSY9aDs9stwU3eo3DLHb56N1dAFMvuS3nDeSxMeMN
6055,7.2,6941,7221,https://alpha.art/t/HyyQnPXeeqCXKMP8oa6fS5nBJwX9B9fsbjBFaDga1Jj
6065,17.77,368,1705,https://alpha.art/t/8qXXsTgybVp4y5CrAL15SajBDhrraNGfjU9GiJPd3VpP
6072,11,1565,2225,https://alpha.art/t/GiBS3vMYXjx5ncJBhdAPS8ek6pGQWUPzqepMtxvQDZa5
6080,8.439999999,3721,4124.9999999,https://alpha.art/t/EYAT68aGQVfXV2LAq4uE2p4mxZbjj4W1vEJchPQuYHD3
6088,50,2296,6856,https://alpha.art/t/9w6VHikQz42fFwuCN1yMbWP9kTto3gvcDTTAL9G2JmTs
6104,7.5,4560,4870,https://alpha.art/t/C8p57CQRdukwWzmPKCNC1uKzSagj7G1rzSf3hvYaShwD
6107,10,1283,1843,https://alpha.art/t/4SrSGM3G2zLZqZHmqUoZQ5PaWoqw6LSDpa9KMaYen1iA
6108,40,78,3638,https://alpha.art/t/Dv6iYJXBnuaDynPFRTHBJW6mGqHW9dLcZEGpP4vvht7A
6109,13.2,6112,6992,https://alpha.art/t/85xRPY2V1LF4Wt9WwKrbVpkWw1drXBiym3mfZ9Mb6bCv
6115,6,4347,4507,https://alpha.art/t/GYUPw1ZYt3bZDaEChfnWMLmmSBwZDoosy1jNP6NE4Uiv
6121,5.669,6791,6917.9,https://alpha.art/t/Da8Q6qfGozRuHWEmwPhMKSkUNVvekNgSwdoazyLZnPvF
6155,9.6,2110,2630,https://alpha.art/t/2rmJFehMJ988w9WyeUW43tupK9GBwd4Uka7bivvc13Uq
6156,19,7401,8861,https://alpha.art/t/2AtAZsbppL1mjVw5XbKKsAiMZziMJjCUzMJMgKbVvY7A
6160,12.9,5425,6275,https://alpha.art/t/AhmfYXavuRJ6RJCui1W4d711yTAaSff8fZXRxVwYFnAn
6164,27,3861,6121,https://alpha.art/t/BbrAXWNpx9RxWjoLKisMp8oHpA2qxVKNQzKw3aMp4WkY
6165,14.899,4565,5614.9,https://alpha.art/t/A1bAhvga9o4Fvmwk39zcMeWv4RCMz5i2KF8kexXuNL7a
6168,13,9100,9960,https://alpha.art/t/GavjQxGkPS93kLHfccWktvd3efk3ZPeh2UXW7b2MjBm9
6169,6.73,2832,3065,https://alpha.art/t/CawneMgwYvCYXXZdhscjxayRYgsQHx9NiHLvwotsNYUe
6187,10.6,3936,4556,https://alpha.art/t/DFpkGjLG4ZtEEVcdfSVWmUA1Z436A5yRB54zbAcDdhzy
6190,15,4330,5390,https://alpha.art/t/2FnJ2m3TjbsgudEJJztboLTfu4x1rM3Jrv9PsVz5CTt5
6201,69.99,646,7204.999999999999,https://alpha.art/t/Hnoo9j2kcwFZTyGhyZhwtcLnhoRkqNkzKgmUtnDQVhrE
6206,33.33,1887,4780,https://alpha.art/t/3gVQ89XuCHscMM8vHrZFUcARvAUKaVQrm4CKxoxZB6Dr
6208,7.33,9094,9387,https://alpha.art/t/E7GJnhbVvwKcTJgUQqExypAWZ3kfKnySpgrPY3uF6ALB
6209,5.99,4416,4575,https://alpha.art/t/6vGBSBSPCiTUXtCCUrAa8mUyxYihPM9jmBpFbDWgV6jP
6210,15.56,8769,9885,https://alpha.art/t/58zEfzLDA7kzccxQ6JDUpqzTnSnR3qdnAz5vriNF4zcP
6211,55,170,5230,https://alpha.art/t/8D7BsL21D6zjowgzWVizAzn9HJdEDnmpYpdMuPrD26aG
6212,9.5,7392,7902,https://alpha.art/t/9GhNf8JBiWk2SrZWmMjH9Bh6cvXZnVu86GL5o6njAKhV
6215,199.79,311,19850,https://alpha.art/t/8j2dmdeCKoFNKEnCqXRyhUznJFTeScbSp5efkMPjiEWf
6221,9.19,8181,8660,https://alpha.art/t/514PSt4dzoLfK2eStqrMbRTGA4svgHoeQL8uAtaMihCW
6224,16.8,2434,3674,https://alpha.art/t/CBAYBrruHLxwFFHJtFj2kpGr6f9rkQaeHdojtS9PQaLC
6227,17.5,5359,6669,https://alpha.art/t/FQeYMf4B2vTxyYKNiamDinqkEX397p7sanSuousjkBPD
6233,7,6329,6589,https://alpha.art/t/2cFMYZj7avYjcNwfHnrfeFV1ETAT8qpCHpKQwizWvxAK
6239,16.95,6546,7801,https://alpha.art/t/AHb99smvRnxqTJdCBCRy4SfNubKsHEXpnKe3JeneyvEA
6253,11,2124,2784,https://alpha.art/t/8dRb3WtxE7NAMbX2tWcLBBrnQYGYRxJRueX8qYbGM2iB
6255,60,8251,13811,https://alpha.art/t/64Gyfc9xdeZtQwtJmo75VrAKasdiwktQ9rPeAWSzkf8J
6256,15.99,4324,5483,https://alpha.art/t/9pASaVZ8ZZtUDefcYpKjdkkdMty3wHraEcmpzFhPg3TK
6263,25,627,2687,https://alpha.art/t/6M6EP2zsT7RWgYqmWzo7GQLHm9SfS8NypUcGYMT5qXDd
6274,26.66,815,3041,https://alpha.art/t/BxSdBqdbp6K2cXzP5CzpfwS6dr4VGHPVVcjkW6p86Li1
